,All Prod,Prod Forecast,Cons Forecast,Wind Prod,Wind Forecast,DA price,Imb up price,Imb down price,Gas Price
2016-06-17,1508.0,1758.0,2294.0,668.0,762.0,26.55,26.55,10.09,18.975
2016-06-18,2412.0,2291.0,1985.0,1845.0,1772.0,23.38,23.38,22.0,18.621
2016-06-19,2704.0,2692.0,2006.0,2102.0,2034.0,24.33,24.33,21.2,17.955
2016-06-20,3468.0,3135.0,2534.0,2339.0,2337.0,27.74,27.74,27.74,18.335
2016-06-21,1961.0,1645.0,2516.0,405.0,383.0,33.05,33.05,33.05,18.123
2016-06-22,2048.0,1847.0,2486.0,817.0,423.0,33.7,33.7,27.0,17.362000000000002
2016-06-23,1416.0,1324.0,2597.0,535.0,615.0,31.59,44.0,26.8,17.767
2016-06-24,1737.0,1514.0,2316.0,924.0,263.0,31.65,33.29,31.65,17.041
2016-06-25,654.0,1080.0,2120.0,384.0,668.0,27.31,28.59,27.31,17.25
2016-06-26,1541.0,1385.0,1978.0,1109.0,1071.0,29.14,29.14,29.14,17.45
2016-06-27,2294.0,1942.0,2529.0,1785.0,1472.0,28.08,28.08,28.08,17.613
2016-06-28,1189.0,1167.0,2538.0,234.0,362.0,36.04,36.04,36.04,16.5
2016-06-29,1519.0,1430.0,2533.0,707.0,848.0,26.54,26.54,26.54,16.963
2016-06-30,2088.0,1981.0,2471.0,556.0,671.0,29.77,29.77,29.77,17.55
2016-07-01,2522.0,2684.0,2174.0,1871.0,1886.0,22.79,22.79,18.22,16.715999999999998
2016-07-02,2735.0,2314.0,1807.0,1919.0,1830.0,19.96,19.96,19.96,17.088
2016-07-03,2065.0,2035.0,1997.0,1473.0,1493.0,18.08,18.08,18.08,17.0
2016-07-04,2314.0,2336.0,2359.0,786.0,903.0,32.9,32.9,28.74,16.262999999999998
2016-07-05,1206.0,1133.0,2551.0,472.0,519.0,23.01,33.46,23.01,16.323
2016-07-06,3115.0,3595.0,2300.0,2664.0,3100.0,17.7,17.7,17.7,15.375
2016-07-07,2268.0,2076.0,2381.0,1661.0,1682.0,22.98,22.98,22.0,15.675
2016-07-08,1520.0,1595.0,2331.0,458.0,391.0,27.38,27.38,27.38,15.9
2016-07-09,2058.0,2129.0,1769.0,1461.0,1425.0,22.0,22.0,18.08,16.05
2016-07-10,1156.0,1436.0,1976.0,800.0,920.0,21.25,26.55,21.25,15.519
2016-07-11,2897.0,3374.0,2262.0,2201.0,2115.0,24.43,25.49,24.42,16.438
2016-07-12,2387.0,2990.0,2247.0,1320.0,1363.0,31.69,31.69,31.69,16.213
2016-07-13,2395.0,2379.0,2216.0,1334.0,1402.0,32.94,32.94,27.0,15.9
2016-07-14,1697.0,1639.0,2368.0,1333.0,1320.0,22.09,22.09,22.09,15.844000000000001
2016-07-15,2734.0,2870.0,1945.0,2482.0,2337.0,24.23,24.23,24.23,15.8
2016-07-16,1748.0,1855.0,1791.0,1289.0,1505.0,24.57,24.57,24.57,15.75
2016-07-17,1385.0,1484.0,1863.0,893.0,1155.0,23.49,23.51,23.49,15.7
2016-07-18,1624.0,1536.0,2101.0,948.0,884.0,30.8,31.64,30.8,15.463
2016-07-19,1676.0,1573.0,2168.0,170.0,144.0,35.25,35.25,35.25,15.625
2016-07-20,1945.0,1953.0,2129.0,513.0,658.0,31.66,31.66,28.0,15.195
2016-07-21,1693.0,1784.0,2160.0,255.0,327.0,33.54,39.08,33.54,15.375
2016-07-22,1808.0,1672.0,2103.0,327.0,193.0,32.48,35.0,32.48,15.0
2016-07-23,1825.0,1219.0,1883.0,140.0,70.0,30.57,30.57,30.57,15.088
2016-07-24,1285.0,1206.0,1883.0,135.0,88.0,26.42,26.42,26.42,15.575
2016-07-25,2161.0,1972.0,2193.0,584.0,383.0,33.31,33.31,33.0,15.527999999999999
2016-07-26,2451.0,2249.0,2115.0,614.0,617.0,33.01,33.01,23.36,15.25
2016-07-27,2530.0,2124.0,2151.0,1154.0,672.0,30.21,30.21,25.4,15.283
2016-07-28,1977.0,2018.0,2149.0,144.0,264.0,31.45,31.45,26.0,15.513
2016-07-29,1909.0,1794.0,2104.0,299.0,233.0,29.11,29.11,29.11,15.0
2016-07-30,2132.0,1905.0,1831.0,934.0,735.0,26.1,26.1,26.1,14.939
2016-07-31,1232.0,1216.0,1904.0,442.0,506.0,25.25,25.25,17.79,15.009
2016-08-01,2507.0,2202.0,2152.0,1673.0,1469.0,25.77,25.77,17.47,14.4
2016-08-02,1934.0,1833.0,2245.0,313.0,360.0,33.94,33.94,31.0,14.43
2016-08-03,2551.0,2196.0,2360.0,1781.0,1429.0,23.05,28.01,23.05,15.282
2016-08-04,2768.0,2607.0,2237.0,2213.0,1983.0,21.54,25.94,21.54,15.845
2016-08-05,2057.0,1818.0,2054.0,1022.0,863.0,31.29,31.29,15.89,15.102
2016-08-06,3188.0,3106.0,1787.0,2627.0,2703.0,22.03,22.03,14.86,13.155999999999999
2016-08-07,2405.0,2460.0,2047.0,2028.0,2092.0,12.84,27.56,12.84,15.275
2016-08-08,3354.0,3556.0,2325.0,2796.0,3075.0,22.81,22.81,22.81,16.29
2016-08-09,3370.0,3000.0,2362.0,2806.0,2548.0,20.43,23.38,20.43,15.925
2016-08-10,2716.0,2241.0,2438.0,2061.0,1928.0,21.91,21.91,21.91,15.413
2016-08-11,1371.0,1338.0,2507.0,363.0,359.0,31.4,31.4,31.4,16.05
2016-08-12,2575.0,2157.0,2271.0,2280.0,1679.0,26.9,26.9,25.0,14.546
2016-08-13,3242.0,2951.0,1923.0,2911.0,2726.0,18.77,18.77,9.82,15.102
2016-08-14,1818.0,1617.0,2023.0,1312.0,1205.0,20.13,20.13,13.1,15.902000000000001
2016-08-15,1874.0,1972.0,2519.0,473.0,461.0,32.94,32.94,25.92,15.277999999999999
2016-08-16,1942.0,1786.0,2519.0,454.0,424.0,33.12,38.0,33.12,15.027999999999999
2016-08-17,1887.0,2033.0,2546.0,410.0,534.0,35.08,35.08,35.08,15.225
2016-08-18,2168.0,2152.0,2537.0,763.0,768.0,35.01,39.0,35.01,15.0
2016-08-19,1482.0,1502.0,2378.0,50.0,36.0,38.65,38.65,33.0,15.377
2016-08-20,1419.0,1064.0,2111.0,782.0,518.0,30.5,30.5,17.17,15.514000000000001
2016-08-21,1374.0,1210.0,2149.0,735.0,824.0,30.03,30.03,30.03,15.425
2016-08-22,2147.0,2140.0,2593.0,919.0,538.0,40.03,40.03,32.0,15.025
2016-08-23,1550.0,1617.0,2569.0,63.0,159.0,38.89,38.89,35.7,16.334
2016-08-24,2045.0,1973.0,2556.0,649.0,629.0,36.97,42.94,36.97,16.276
2016-08-25,1952.0,1877.0,2575.0,575.0,342.0,34.84,37.5,34.84,15.95
2016-08-26,2864.0,2538.0,2248.0,1584.0,986.0,34.19,34.19,28.0,15.328
2016-08-27,1094.0,895.0,2026.0,112.0,146.0,28.41,28.41,21.57,16.0
2016-08-28,1756.0,1643.0,2113.0,765.0,718.0,29.75,29.75,29.75,15.970999999999998
2016-08-29,3080.0,3463.0,2383.0,2574.0,2653.0,24.11,24.11,24.11,15.8
2016-08-30,2616.0,2068.0,2477.0,1083.0,950.0,37.84,37.84,27.0,15.45
2016-08-31,2477.0,2745.0,2539.0,1032.0,1192.0,35.15,37.14,35.15,15.225
2016-09-01,2324.0,2500.0,2512.0,825.0,979.0,33.35,38.0,33.35,15.375
2016-09-02,2447.0,2385.0,2318.0,1582.0,1454.0,33.11,34.1,29.86,15.375
2016-09-03,1656.0,1177.0,1960.0,964.0,738.0,30.44,30.44,19.31,16.213
2016-09-04,682.0,1185.0,2212.0,387.0,818.0,26.11,26.11,20.46,15.405999999999999
2016-09-05,1603.0,1579.0,2565.0,41.0,84.0,41.98,41.98,30.0,13.709000000000001
2016-09-06,2348.0,2482.0,2498.0,1439.0,1347.0,31.38,31.38,31.38,15.8
2016-09-07,1677.0,1743.0,2669.0,193.0,255.0,36.04,45.0,36.04,15.475
2016-09-08,2154.0,2248.0,2568.0,744.0,821.0,35.67,35.67,35.67,15.388
2016-09-09,1793.0,1823.0,2360.0,340.0,386.0,35.02,50.0,29.53,15.075
2016-09-10,1560.0,1585.0,2077.0,479.0,582.0,31.22,34.0,31.22,15.013
2016-09-11,891.0,836.0,2126.0,239.0,264.0,28.73,28.73,17.83,15.142000000000001
2016-09-12,2038.0,2204.0,2525.0,488.0,428.0,37.07,37.07,28.28,15.15
2016-09-13,2148.0,2139.0,2569.0,602.0,590.0,33.57,41.1,33.57,15.265
2016-09-14,1986.0,1978.0,2553.0,420.0,480.0,32.59,32.59,32.59,16.375
2016-09-15,1982.0,1695.0,2558.0,671.0,524.0,32.15,32.15,28.0,15.619000000000002
2016-09-16,1606.0,1977.0,2306.0,929.0,1365.0,28.92,29.0,27.22,15.703
2016-09-17,1313.0,1166.0,2031.0,485.0,737.0,27.85,27.85,27.85,14.732000000000001
2016-09-18,1077.0,881.0,2129.0,282.0,426.0,27.16,27.16,27.16,14.675
2016-09-19,1296.0,1060.0,2611.0,41.0,71.0,39.22,39.22,30.0,15.0
2016-09-20,1492.0,1336.0,2566.0,121.0,326.0,39.13,39.13,39.13,14.775
2016-09-21,1399.0,1393.0,2598.0,69.0,109.0,42.7,42.7,29.5,15.325
2016-09-22,1716.0,1632.0,2561.0,180.0,240.0,39.93,39.93,39.93,15.3
2016-09-23,2057.0,1796.0,2260.0,1004.0,922.0,27.07,27.07,20.35,14.663
2016-09-24,1793.0,1597.0,2070.0,659.0,718.0,30.54,30.54,30.54,15.0
2016-09-25,2319.0,2292.0,2013.0,1669.0,1614.0,26.55,26.55,12.62,14.562999999999999
2016-09-26,1756.0,1816.0,2576.0,24.0,53.0,44.65,44.65,29.0,14.718
2016-09-27,2755.0,2459.0,2440.0,1952.0,1756.0,23.91,23.91,23.91,14.275
2016-09-28,3239.0,3563.0,2362.0,2609.0,3117.0,26.45,26.45,26.45,14.4
2016-09-29,3326.0,3678.0,2409.0,2983.0,3405.0,24.61,24.61,20.9,14.625
2016-09-30,2490.0,2610.0,2229.0,1862.0,2406.0,23.17,27.1,23.17,14.25
2016-10-01,1449.0,1004.0,2156.0,55.0,79.0,34.63,65.49,28.57,14.525
2016-10-02,1660.0,1585.0,2227.0,388.0,750.0,31.65,31.65,26.0,14.6
2016-10-03,2247.0,2492.0,2489.0,1140.0,1571.0,30.54,30.54,24.0,15.325999999999999
2016-10-04,2661.0,2317.0,2494.0,1228.0,1163.0,35.7,35.7,21.24,14.6
2016-10-05,2299.0,2533.0,2452.0,1430.0,1709.0,26.87,26.87,26.0,15.275
2016-10-06,2544.0,2824.0,2454.0,1631.0,1999.0,27.1,27.1,27.1,18.854
2016-10-07,2112.0,2506.0,2285.0,993.0,1363.0,31.49,31.49,26.0,14.135
2016-10-08,2218.0,2260.0,2049.0,1154.0,1579.0,28.45,31.11,28.45,13.9
2016-10-09,2210.0,2440.0,2183.0,1219.0,1293.0,29.11,34.0,29.11,14.175
2016-10-10,2612.0,2936.0,2640.0,1362.0,1561.0,35.04,35.04,35.04,14.325999999999999
2016-10-11,2583.0,2753.0,2727.0,1539.0,1468.0,31.27,31.4,31.27,14.850999999999999
2016-10-12,2344.0,2693.0,2720.0,1221.0,1196.0,43.89,44.0,43.89,14.875
2016-10-13,2732.0,2751.0,2574.0,1739.0,1870.0,30.35,32.11,30.35,15.241
2016-10-14,3438.0,3885.0,2253.0,2684.0,2978.0,31.29,31.29,31.29,15.169
2016-10-15,3401.0,3397.0,2112.0,2413.0,2470.0,30.77,30.77,30.51,14.888
2016-10-16,2380.0,2009.0,2274.0,1138.0,940.0,34.43,34.43,34.43,14.425
2016-10-17,2432.0,2666.0,2589.0,1118.0,1424.0,32.17,37.13,32.17,15.375
2016-10-18,2332.0,2438.0,2654.0,1088.0,951.0,40.23,40.23,40.23,14.488
2016-10-19,2512.0,2747.0,2663.0,1043.0,1314.0,34.67,34.67,34.07,15.338
2016-10-20,2502.0,2519.0,2567.0,876.0,811.0,43.32,43.32,34.1,14.525
2016-10-21,3303.0,3486.0,2475.0,1730.0,2049.0,33.56,38.45,33.56,14.6
2016-10-22,3260.0,3169.0,2269.0,1781.0,1640.0,33.94,37.89,33.94,14.85
2016-10-23,2158.0,1934.0,2442.0,444.0,558.0,37.24,38.28,37.24,14.718
2016-10-24,2275.0,2469.0,2853.0,452.0,455.0,46.7,46.7,36.2,15.122
2016-10-25,2238.0,2028.0,2908.0,88.0,135.0,67.71,67.71,40.0,14.499
2016-10-26,2940.0,3273.0,2809.0,1562.0,1827.0,35.55,35.55,35.55,15.489
2016-10-27,3046.0,3216.0,2795.0,1557.0,1854.0,35.22,35.22,33.0,14.9
2016-10-28,3686.0,4047.0,2299.0,2566.0,2814.0,34.71,34.71,27.29,14.35
2016-10-29,3062.0,3211.0,2110.0,2200.0,2410.0,35.31,35.31,26.89,14.75
2016-10-30,1567.0,1602.0,2599.0,13.0,49.0,46.11,46.11,46.11,13.975
2016-10-31,2198.0,2281.0,3020.0,360.0,484.0,59.2,75.0,59.2,14.663
2016-11-01,3486.0,3919.0,2771.0,2540.0,2854.0,37.08,37.08,37.08,14.663
2016-11-02,2824.0,2963.0,2964.0,1163.0,1148.0,47.52,56.0,47.52,14.95
2016-11-03,2259.0,2349.0,3076.0,521.0,493.0,59.99,71.1,59.99,15.296
2016-11-04,2193.0,1714.0,2872.0,656.0,586.0,47.87,50.0,47.87,15.049000000000001
2016-11-05,2986.0,1507.0,2599.0,1549.0,619.0,43.34,43.34,43.34,14.5
2016-11-06,4199.0,1367.0,2580.0,2860.0,3167.0,37.29,45.0,37.29,14.5
2016-11-07,2981.0,2095.0,3146.0,937.0,1010.0,66.43,95.0,66.43,15.392000000000001
2016-11-08,2433.0,2284.0,3240.0,268.0,207.0,104.96,104.96,104.96,15.038
2016-11-09,3028.0,2194.0,3205.0,744.0,661.0,78.44,78.44,78.44,14.949000000000002
2016-11-10,3110.0,2087.0,3258.0,714.0,533.0,98.15,107.51,98.15,15.238
2016-11-11,2375.0,2372.0,3080.0,42.0,114.0,64.92,64.92,64.92,14.8
2016-11-12,3100.0,1649.0,2731.0,1089.0,1416.0,40.02,47.51,40.02,14.663
2016-11-13,2703.0,1873.0,2797.0,875.0,827.0,42.1,42.1,41.01,14.625
2016-11-14,4332.0,1665.0,3118.0,2644.0,2229.0,37.37,37.51,37.37,14.544
2016-11-15,3536.0,1508.0,2978.0,1978.0,1798.0,37.39,37.39,29.56,14.5
2016-11-16,3812.0,1554.0,3003.0,2292.0,2720.0,35.83,35.83,35.83,14.437999999999999
2016-11-17,3031.0,1401.0,3115.0,1292.0,2192.0,37.27,44.11,37.27,14.138
2016-11-18,3724.0,1649.0,2809.0,2395.0,2160.0,36.98,36.98,34.56,14.525
2016-11-19,3466.0,1838.0,2571.0,1700.0,1631.0,39.45,39.45,35.19,13.725
2016-11-20,3401.0,744.0,2656.0,2724.0,3149.0,14.94,36.87,14.94,14.275
2016-11-21,2844.0,1865.0,3117.0,981.0,648.0,41.61,41.61,41.61,14.675
2016-11-22,3258.0,1820.0,2978.0,1411.0,1052.0,38.91,38.91,30.82,14.69
2016-11-23,3059.0,2113.0,2989.0,892.0,812.0,45.93,45.93,45.93,14.974
2016-11-24,2705.0,2209.0,2988.0,686.0,536.0,43.55,43.55,42.4,14.6
2016-11-25,2870.0,1627.0,2621.0,1434.0,1169.0,36.76,36.76,27.0,14.45
2016-11-26,4232.0,1332.0,2366.0,2881.0,3030.0,33.97,38.0,30.85,13.925
2016-11-27,3281.0,1765.0,2451.0,1479.0,2067.0,36.94,36.94,36.94,14.025
2016-11-28,2606.0,2298.0,3119.0,528.0,335.0,65.11,75.1,65.11,13.969000000000001
2016-11-29,3659.0,1525.0,3043.0,2349.0,2506.0,34.23,34.23,34.23,13.955
2016-11-30,3991.0,1657.0,3037.0,2217.0,2281.0,34.25,39.67,34.25,13.863
2016-12-01,4274.0,1558.0,2917.0,3180.0,3456.0,34.18,34.18,26.56,14.575
2016-12-02,2810.0,2449.0,2822.0,692.0,636.0,37.49,37.49,36.9,14.5
2016-12-03,2733.0,2208.0,2508.0,726.0,635.0,36.65,36.65,36.65,13.925
2016-12-04,3003.0,1889.0,2542.0,1100.0,1004.0,36.75,36.75,36.75,13.5
2016-12-05,3774.0,2237.0,2991.0,1726.0,1646.0,41.92,41.92,41.92,14.062999999999999
2016-12-06,3225.0,3183.0,3056.0,177.0,176.0,89.25,89.25,89.25,14.363
2016-12-07,3609.0,1289.0,3023.0,2623.0,2910.0,31.9,31.9,31.9,14.25
2016-12-08,2615.0,1509.0,3006.0,1186.0,1505.0,32.08,32.08,30.0,13.625
2016-12-09,2910.0,1314.0,2695.0,1590.0,1325.0,31.16,31.16,26.58,14.263
2016-12-10,2716.0,1325.0,2486.0,1386.0,1459.0,30.98,30.98,30.98,14.25
2016-12-11,2892.0,1198.0,2554.0,1536.0,1666.0,32.83,36.44,32.83,14.25
2016-12-12,3045.0,3134.0,3142.0,424.0,477.0,78.69,78.69,36.0,15.2
2016-12-13,2304.0,1791.0,3106.0,397.0,298.0,37.84,37.84,34.2,15.140999999999998
2016-12-14,3408.0,2936.0,3148.0,210.0,421.0,74.56,134.47,74.56,15.376
2016-12-15,3044.0,2029.0,3150.0,944.0,1075.0,36.16,36.16,36.16,15.1
2016-12-16,3032.0,2992.0,3042.0,84.0,210.0,71.79,71.79,35.9,15.1
2016-12-17,2752.0,1783.0,2613.0,1109.0,824.0,33.96,33.96,28.06,15.2
2016-12-18,1887.0,1826.0,2705.0,32.0,69.0,36.86,36.86,29.63,15.3
2016-12-19,2662.0,2118.0,3076.0,579.0,504.0,36.99,36.99,29.25,15.1
2016-12-20,2491.0,1797.0,3047.0,745.0,969.0,35.78,35.78,28.0,15.065999999999999
2016-12-21,3765.0,1440.0,2898.0,2617.0,2640.0,30.65,30.65,25.71,14.578
2016-12-22,3411.0,1371.0,2769.0,2482.0,2582.0,29.89,29.89,24.93,15.488
2016-12-23,3889.0,1446.0,2618.0,2813.0,3063.0,29.29,30.24,29.29,15.475
2016-12-24,3766.0,1033.0,2508.0,2744.0,3182.0,13.69,28.0,13.69,15.475
2016-12-25,3691.0,1143.0,2204.0,2791.0,3105.0,13.63,13.63,13.63,15.475
2016-12-26,3315.0,771.0,2069.0,2641.0,3001.0,8.78,29.66,8.78,15.5
2016-12-27,3455.0,1237.0,2460.0,2251.0,2393.0,29.76,32.67,29.76,13.825999999999999
2016-12-28,2235.0,1679.0,2628.0,502.0,508.0,35.54,35.54,27.9,15.5
2016-12-29,3194.0,1396.0,2549.0,1842.0,2178.0,30.71,30.71,26.0,15.525
2016-12-30,3523.0,1450.0,2401.0,2274.0,2282.0,30.3,30.3,26.0,15.725
2016-12-31,3626.0,1205.0,2315.0,2699.0,2798.0,29.58,29.58,24.76,15.213
2017-01-01,2147.0,1385.0,2336.0,668.0,854.0,30.93,30.93,30.93,15.375
2017-01-02,2737.0,1835.0,3063.0,789.0,625.0,38.48,38.62,38.48,15.5
2017-01-03,4387.0,1264.0,2864.0,3254.0,3587.0,29.9,29.9,28.72,15.138
2017-01-04,3785.0,1627.0,2902.0,2421.0,2296.0,31.47,31.47,26.64,15.75
2017-01-05,2978.0,2828.0,3288.0,239.0,217.0,73.92,73.92,33.0,15.206
2017-01-06,3915.0,1904.0,3001.0,2211.0,2501.0,30.9,35.9,30.9,16.088
2017-01-07,2471.0,1614.0,2688.0,993.0,1159.0,31.43,31.43,29.2,15.77
2017-01-08,2258.0,1421.0,2728.0,731.0,578.0,31.84,31.84,31.84,15.6
2017-01-09,3392.0,1386.0,2989.0,2205.0,2355.0,30.97,30.97,26.71,15.763
2017-01-10,3400.0,1510.0,3000.0,1810.0,1692.0,31.19,31.19,31.19,15.58
2017-01-11,4418.0,1340.0,2817.0,3059.0,3435.0,29.57,29.57,29.57,16.25
2017-01-12,4239.0,1618.0,2912.0,2420.0,3048.0,30.52,30.52,30.52,16.269000000000002
2017-01-13,2511.0,2179.0,2929.0,747.0,181.0,41.24,41.24,41.24,16.75
2017-01-14,3113.0,1662.0,2570.0,1720.0,2083.0,31.4,31.4,28.46,16.775
2017-01-15,2134.0,1864.0,2734.0,242.0,356.0,37.02,37.02,37.02,15.825
2017-01-16,3093.0,3023.0,3159.0,176.0,226.0,117.12,117.12,31.0,15.7
2017-01-17,2962.0,2014.0,3170.0,1034.0,1134.0,32.68,40.11,32.68,16.551
2017-01-18,3226.0,1391.0,3062.0,1705.0,1416.0,30.51,30.51,28.2,16.534000000000002
2017-01-19,2433.0,1153.0,3007.0,1331.0,1279.0,29.84,31.49,29.84,17.2
2017-01-20,2310.0,1527.0,2716.0,1299.0,1283.0,29.62,29.62,26.22,17.186
2017-01-21,1559.0,1535.0,2621.0,118.0,81.0,30.94,30.94,27.0,16.767
2017-01-22,1735.0,1411.0,2655.0,179.0,345.0,30.7,49.63,30.7,16.767
2017-01-23,1968.0,1416.0,3027.0,546.0,566.0,31.08,31.6,31.08,16.875
2017-01-24,2765.0,2253.0,3045.0,582.0,472.0,50.22,50.22,50.22,16.837
2017-01-25,2148.0,1567.0,3152.0,626.0,716.0,32.42,38.61,32.42,17.225
2017-01-26,2166.0,1700.0,3190.0,610.0,697.0,31.62,31.62,25.2,16.5
2017-01-27,2684.0,1797.0,2850.0,923.0,1155.0,31.91,31.91,27.0,16.237000000000002
2017-01-28,2785.0,1674.0,2557.0,1118.0,1048.0,31.13,33.6,31.13,15.975
2017-01-29,2797.0,1607.0,2588.0,1055.0,1759.0,29.93,37.01,29.93,15.884
2017-01-30,2485.0,2076.0,3090.0,586.0,258.0,45.37,45.37,26.97,16.008
2017-01-31,2529.0,2149.0,3106.0,412.0,737.0,46.86,46.86,28.46,16.525
2017-02-01,2963.0,1464.0,3057.0,1597.0,1681.0,31.42,34.87,31.42,16.624000000000002
2017-02-02,3016.0,1696.0,3071.0,1348.0,1340.0,32.82,37.11,32.82,16.555999999999997
2017-02-03,3013.0,1917.0,2904.0,944.0,672.0,40.0,42.0,40.0,16.108
2017-02-04,1927.0,1459.0,2661.0,250.0,331.0,34.33,35.1,34.33,16.307000000000002
2017-02-05,2769.0,1568.0,2639.0,973.0,1222.0,33.79,38.6,33.79,16.3
2017-02-06,2932.0,1794.0,3066.0,1351.0,1827.0,33.98,33.98,32.4,16.425
2017-02-07,4118.0,1865.0,2995.0,2555.0,2584.0,33.32,33.32,33.32,16.651
2017-02-08,3447.0,1892.0,3018.0,1783.0,1920.0,34.38,34.38,34.38,17.008
2017-02-09,2812.0,2693.0,3197.0,566.0,573.0,61.78,61.78,32.0,17.492
2017-02-10,3874.0,1916.0,2774.0,2285.0,1893.0,33.92,33.92,28.17,17.938
2017-02-11,3534.0,1841.0,2478.0,2435.0,2378.0,33.2,33.2,27.47,17.45
2017-02-12,2683.0,1981.0,2608.0,1160.0,1186.0,34.98,34.98,28.08,17.545
2017-02-13,2053.0,2022.0,3024.0,187.0,162.0,34.39,34.39,29.21,17.75
2017-02-14,2511.0,2152.0,2874.0,424.0,346.0,38.78,38.78,30.6,17.6
2017-02-15,2854.0,2778.0,2918.0,187.0,250.0,59.16,59.16,29.27,17.442
2017-02-16,3333.0,1552.0,2882.0,1645.0,1527.0,32.44,33.5,32.44,17.0
2017-02-17,2115.0,1533.0,2651.0,607.0,670.0,32.08,32.08,26.8,16.581
2017-02-18,3563.0,1577.0,2342.0,1858.0,2125.0,30.92,33.82,30.92,17.05
2017-02-19,3309.0,1401.0,2340.0,1884.0,1590.0,31.49,31.49,25.38,16.438
2017-02-20,4434.0,1093.0,2693.0,3190.0,3388.0,10.46,10.46,10.46,16.609
2017-02-21,3911.0,1530.0,2642.0,2298.0,2470.0,31.9,31.9,27.5,16.195
2017-02-22,4444.0,1302.0,2595.0,3320.0,3702.0,30.33,30.33,26.08,16.359
2017-02-23,2515.0,1569.0,3016.0,946.0,962.0,32.03,32.03,27.7,16.695
2017-02-24,3199.0,1812.0,2452.0,1595.0,1668.0,31.78,31.78,25.54,16.644000000000002
2017-02-25,4495.0,1582.0,2402.0,2958.0,2957.0,31.01,31.01,26.05,16.442
2017-02-26,2888.0,1485.0,2461.0,1306.0,1485.0,30.64,30.64,30.64,16.525
2017-02-27,3268.0,1622.0,2861.0,1632.0,1926.0,31.91,33.92,28.1,16.673
2017-02-28,4187.0,1657.0,2750.0,2808.0,3046.0,32.48,32.48,27.72,16.904
2017-03-01,3701.0,1670.0,2715.0,1832.0,2071.0,32.48,32.48,28.75,16.767
2017-03-02,3478.0,1705.0,2722.0,1648.0,1770.0,32.17,32.17,28.19,16.663
2017-03-03,2917.0,1672.0,2644.0,905.0,983.0,38.85,38.85,38.85,16.660999999999998
2017-03-04,3558.0,1550.0,2361.0,1957.0,1681.0,31.13,31.13,27.44,17.971
2017-03-05,2681.0,1161.0,2534.0,1010.0,1315.0,30.03,35.17,30.03,17.15
2017-03-06,3801.0,1619.0,2930.0,2467.0,2774.0,33.82,33.82,28.8,17.752
2017-03-07,2793.0,2854.0,3007.0,132.0,328.0,49.1,49.1,30.0,17.692999999999998
2017-03-08,3920.0,1935.0,2945.0,1942.0,2001.0,32.94,35.0,32.94,17.426
2017-03-09,2568.0,1721.0,2929.0,849.0,583.0,33.3,34.7,33.3,17.4
2017-03-10,2271.0,1725.0,2504.0,498.0,773.0,33.16,33.16,28.8,17.0
2017-03-11,1880.0,1625.0,2301.0,245.0,417.0,32.68,32.68,25.2,17.0
2017-03-12,2680.0,1458.0,2296.0,1188.0,1185.0,29.7,29.7,25.2,16.933
2017-03-13,2457.0,1953.0,2853.0,503.0,584.0,40.82,40.82,40.82,17.95
2017-03-14,4376.0,1607.0,2704.0,2723.0,2657.0,29.98,31.68,29.98,18.502
2017-03-15,3880.0,1127.0,2565.0,2639.0,2477.0,30.45,30.45,26.1,18.654
2017-03-16,4083.0,1433.0,2539.0,2623.0,2610.0,30.69,30.69,30.69,18.5
2017-03-17,3562.0,1258.0,2485.0,2279.0,2744.0,29.6,31.0,29.6,17.949
2017-03-18,3413.0,1201.0,2149.0,2395.0,1775.0,27.44,27.44,-1.3,18.5
2017-03-19,2444.0,720.0,2498.0,1730.0,2151.0,10.15,10.15,10.15,19.279
2017-03-20,3527.0,1747.0,2839.0,1613.0,2014.0,31.16,32.31,31.16,18.875
2017-03-21,4272.0,1245.0,2611.0,3123.0,3427.0,30.35,30.35,24.7,17.675
2017-03-22,2362.0,1400.0,2616.0,766.0,508.0,39.6,39.6,26.31,18.232
2017-03-23,2197.0,1616.0,2679.0,493.0,513.0,31.75,31.75,28.34,17.782
2017-03-24,2556.0,1580.0,2406.0,878.0,729.0,30.84,32.8,30.84,18.139
2017-03-25,2335.0,1260.0,2217.0,1117.0,915.0,28.04,28.04,28.04,17.793
2017-03-26,1326.0,1010.0,2265.0,352.0,429.0,22.22,22.22,22.22,18.114
2017-03-27,2395.0,1282.0,2523.0,1000.0,1318.0,29.69,29.69,25.2,18.555999999999997
2017-03-28,1445.0,1301.0,2633.0,139.0,326.0,32.16,32.16,26.68,18.925
2017-03-29,2192.0,1482.0,2731.0,429.0,585.0,31.78,31.78,31.78,18.162
2017-03-30,2991.0,969.0,2630.0,1860.0,1565.0,29.46,32.0,29.46,17.942
2017-03-31,2690.0,1328.0,2333.0,1286.0,1036.0,30.43,30.43,27.81,19.25
2017-04-01,1615.0,1254.0,2106.0,252.0,338.0,27.99,31.05,27.99,20.188
2017-04-02,1740.0,1134.0,2195.0,541.0,645.0,26.0,30.82,26.0,19.242
2017-04-03,1951.0,1631.0,2571.0,232.0,267.0,32.19,32.19,24.76,19.257
2017-04-04,2705.0,1510.0,2485.0,1229.0,1225.0,37.49,37.49,27.0,19.574
2017-04-05,3705.0,425.0,2495.0,3185.0,3430.0,0.04,0.04,0.04,19.456
