,All Prod,Prod Forecast,Cons Forecast,Wind Prod,Wind Forecast,DA price,Imb up price,Imb down price,Gas Price
2014-08-12,2203.0,1242.0,1688.0,1627.0,1959.0,20.52,20.52,20.52,21.938000000000002
2014-08-13,1909.0,1326.0,1684.0,1244.0,1460.0,26.28,26.28,16.38,22.3
2014-08-14,1939.0,1232.0,1636.0,1039.0,1235.0,28.51,36.44,28.51,21.8
2014-08-15,1426.0,980.0,1624.0,583.0,531.0,29.78,29.78,29.78,22.2
2014-08-16,2431.0,1389.0,1482.0,1665.0,1558.0,29.11,29.11,24.3,21.113000000000003
2014-08-17,2298.0,1164.0,1521.0,1524.0,1628.0,5.92,32.76,5.92,21.138
2014-08-18,1999.0,1196.0,1660.0,1410.0,1532.0,28.09,28.09,28.09,22.381999999999998
2014-08-19,3255.0,1261.0,1802.0,2637.0,2729.0,16.04,16.04,16.04,22.381999999999998
2014-08-20,2713.0,1302.0,1735.0,2126.0,2338.0,13.31,13.31,13.31,21.85
2014-08-21,2331.0,1449.0,1678.0,1539.0,1697.0,24.26,24.26,24.26,22.0
2014-08-22,1744.0,1156.0,1664.0,1123.0,1166.0,23.03,23.03,23.03,21.65
2014-08-23,1741.0,1255.0,1520.0,750.0,738.0,29.16,32.31,29.16,21.7
2014-08-24,2368.0,1347.0,1419.0,1653.0,1605.0,28.84,28.84,28.84,21.7
2014-08-25,2169.0,1361.0,1610.0,1299.0,1443.0,29.3,29.3,29.3,21.744
2014-08-26,1327.0,1085.0,1658.0,339.0,317.0,32.18,32.18,24.53,21.338
2014-08-27,1036.0,987.0,1631.0,227.0,210.0,29.75,29.75,20.28,21.95
2014-08-28,1378.0,1056.0,1635.0,300.0,255.0,29.04,29.04,29.04,20.805
2014-08-29,1639.0,1092.0,1650.0,770.0,752.0,30.56,30.56,21.46,21.0
2014-08-30,1537.0,1162.0,1482.0,297.0,322.0,31.21,31.34,31.21,21.113000000000003
2014-08-31,1199.0,969.0,1434.0,95.0,63.0,31.41,31.54,31.41,22.275
2014-09-01,1519.0,1141.0,1542.0,581.0,437.0,31.09,31.09,27.02,21.978
2014-09-02,1446.0,1046.0,1662.0,126.0,158.0,32.06,32.32,32.06,21.95
2014-09-03,1228.0,979.0,1661.0,112.0,109.0,32.03,32.03,32.03,21.1
2014-09-04,1307.0,1049.0,1695.0,311.0,327.0,31.07,31.07,27.56,20.988000000000003
2014-09-05,1385.0,1053.0,1643.0,370.0,365.0,32.02,32.02,32.02,20.0
2014-09-06,1417.0,1118.0,1479.0,343.0,297.0,31.94,31.94,31.94,20.0
2014-09-07,1201.0,999.0,1412.0,272.0,349.0,31.97,31.97,31.97,20.9
2014-09-08,1282.0,954.0,1552.0,317.0,223.0,30.8,30.8,25.81,20.795
2014-09-09,2431.0,1545.0,1695.0,1274.0,1201.0,31.01,34.17,31.01,19.988
2014-09-10,1814.0,1436.0,1683.0,733.0,796.0,31.27,31.27,26.0,20.575
2014-09-11,1455.0,1193.0,1624.0,571.0,575.0,31.51,31.51,26.0,20.713
2014-09-12,949.0,710.0,1709.0,49.0,52.0,32.28,35.0,32.28,21.113000000000003
2014-09-13,895.0,649.0,1511.0,219.0,300.0,32.81,36.0,32.81,20.638
2014-09-14,1493.0,926.0,1378.0,754.0,836.0,32.18,32.18,32.18,23.84
2014-09-15,2087.0,1216.0,1575.0,1403.0,1564.0,32.31,32.31,32.31,20.975
2014-09-16,2070.0,1321.0,1628.0,1317.0,1251.0,33.24,33.24,25.41,20.988000000000003
2014-09-17,2019.0,1312.0,1647.0,1076.0,1131.0,32.53,36.0,32.53,20.75
2014-09-18,1848.0,1140.0,1611.0,849.0,864.0,33.26,36.36,33.26,20.75
2014-09-19,1606.0,986.0,1578.0,689.0,596.0,32.92,35.95,32.92,20.75
2014-09-20,1002.0,596.0,1453.0,192.0,251.0,33.45,33.45,33.45,20.75
2014-09-21,1426.0,860.0,1397.0,735.0,729.0,32.31,32.31,32.31,20.8
2014-09-22,2511.0,1286.0,1627.0,1943.0,1969.0,9.85,33.11,9.85,18.992
2014-09-23,1182.0,1044.0,1650.0,69.0,189.0,33.27,35.0,33.27,20.581
2014-09-24,1793.0,1329.0,1660.0,1031.0,1083.0,25.96,25.96,25.96,20.725
2014-09-25,2248.0,1443.0,1636.0,1443.0,1452.0,25.35,25.35,25.35,21.0
2014-09-26,1644.0,1012.0,1638.0,601.0,719.0,24.03,36.0,24.03,20.75
2014-09-27,2476.0,1188.0,1510.0,1932.0,1615.0,28.67,33.0,28.67,20.1
2014-09-28,1538.0,934.0,1420.0,903.0,991.0,25.33,33.0,25.33,20.113
2014-09-29,1267.0,1048.0,1585.0,295.0,247.0,29.34,29.34,29.34,20.35
2014-09-30,1159.0,1003.0,1630.0,198.0,244.0,30.43,30.43,30.43,20.738000000000003
2014-10-01,1379.0,967.0,1655.0,401.0,844.0,30.32,30.32,30.32,21.038
2014-10-02,1059.0,1058.0,1669.0,116.0,364.0,31.53,31.53,26.36,20.8
2014-10-03,1129.0,752.0,1620.0,260.0,150.0,31.44,35.89,31.44,20.7
2014-10-04,1235.0,768.0,1519.0,596.0,931.0,30.04,30.04,30.04,20.575
2014-10-05,1852.0,818.0,1459.0,1224.0,1881.0,23.09,23.09,23.09,20.575
2014-10-06,2251.0,1248.0,1596.0,1417.0,1716.0,26.95,26.95,25.0,20.55
2014-10-07,3482.0,1028.0,1826.0,2673.0,2934.0,15.08,34.0,15.08,20.375
2014-10-08,3054.0,1211.0,1791.0,2340.0,2653.0,15.82,15.82,15.82,20.213
2014-10-09,2603.0,1410.0,1735.0,1945.0,1739.0,25.37,25.37,12.81,21.04
2014-10-10,3145.0,1506.0,1755.0,2189.0,2320.0,25.05,26.87,25.05,20.2
2014-10-11,1792.0,955.0,1510.0,463.0,600.0,30.52,35.06,30.52,20.063
2014-10-12,1498.0,1059.0,1458.0,542.0,777.0,30.67,31.59,30.67,19.988
2014-10-13,955.0,791.0,1559.0,95.0,92.0,30.82,30.82,30.82,20.888
2014-10-14,1639.0,1287.0,1655.0,603.0,735.0,31.07,31.07,27.44,20.488000000000003
2014-10-15,1900.0,1381.0,1687.0,999.0,975.0,30.51,30.51,20.5,20.625
2014-10-16,1726.0,1367.0,1645.0,526.0,670.0,30.18,33.44,30.18,20.425
2014-10-17,1489.0,1269.0,1648.0,326.0,334.0,30.65,33.02,30.65,20.363
2014-10-18,1569.0,1314.0,1483.0,474.0,486.0,30.67,30.67,25.05,20.575
2014-10-19,2702.0,1367.0,1518.0,1868.0,1617.0,20.08,30.21,20.08,20.538
2014-10-20,3175.0,1282.0,1751.0,2746.0,2670.0,0.09,0.09,0.09,20.857
2014-10-21,1325.0,1171.0,1704.0,301.0,377.0,26.37,29.35,26.37,20.588
2014-10-22,1464.0,1151.0,1753.0,720.0,818.0,23.98,29.83,23.98,20.546
2014-10-23,1379.0,1257.0,1700.0,433.0,439.0,25.79,30.0,25.79,20.325
2014-10-24,2518.0,1409.0,1741.0,1779.0,1858.0,20.0,30.6,20.0,20.262999999999998
2014-10-25,2227.0,1119.0,1571.0,1799.0,1815.0,7.81,7.81,0.6,20.3
2014-10-26,2413.0,1188.0,1480.0,1826.0,1646.0,11.85,11.85,0.0,20.513
2014-10-27,3275.0,1203.0,1701.0,2909.0,2648.0,0.85,0.85,0.0,20.65
2014-10-28,2381.0,1133.0,1754.0,1935.0,1982.0,3.08,11.93,3.08,21.1
2014-10-29,2583.0,1120.0,1737.0,2186.0,1596.0,4.51,4.51,-1.07,21.25
2014-10-30,1272.0,1191.0,1765.0,206.0,201.0,22.86,30.69,22.86,20.563000000000002
2014-10-31,1530.0,1067.0,1714.0,593.0,701.0,17.9,17.9,17.9,20.863000000000003
2014-11-01,1526.0,1000.0,1507.0,920.0,890.0,15.34,15.34,9.45,21.175
2014-11-02,1809.0,1032.0,1494.0,1417.0,1250.0,10.52,17.68,10.52,21.175
2014-11-03,2003.0,1161.0,1689.0,1521.0,1892.0,1.95,8.0,1.9500000000000002,20.75
2014-11-04,1651.0,969.0,1823.0,1119.0,1348.0,9.81,9.81,9.81,21.113000000000003
2014-11-05,1064.0,1001.0,1773.0,36.0,69.0,25.36,27.54,25.36,20.910999999999998
2014-11-06,2077.0,1232.0,1756.0,1178.0,1118.0,23.98,23.98,12.79,21.4
2014-11-07,1459.0,1094.0,1729.0,481.0,421.0,25.91,25.91,25.91,21.368000000000002
2014-11-08,2689.0,1384.0,1651.0,2000.0,1869.0,18.47,18.47,18.47,21.368000000000002
2014-11-09,2029.0,1223.0,1538.0,1444.0,1320.0,13.99,13.99,13.99,21.368000000000002
2014-11-10,1449.0,1206.0,1648.0,673.0,713.0,23.91,23.91,18.0,21.188000000000002
2014-11-11,2186.0,1443.0,1717.0,1240.0,844.0,25.28,29.68,25.28,21.025
2014-11-12,2906.0,1405.0,1787.0,2304.0,2023.0,14.6,14.6,1.61,20.929000000000002
2014-11-13,1772.0,1342.0,1707.0,723.0,702.0,24.95,24.95,24.95,21.725
2014-11-14,1945.0,1316.0,1733.0,967.0,824.0,25.35,25.35,25.35,20.875
2014-11-15,3291.0,1264.0,1660.0,2729.0,2478.0,19.91,19.91,16.57,21.125
2014-11-16,3217.0,1347.0,1627.0,2630.0,2310.0,13.92,13.92,0.0,21.677
2014-11-17,3145.0,1348.0,1787.0,2472.0,2349.0,15.23,15.23,3.36,20.967
2014-11-18,1753.0,1384.0,1747.0,714.0,720.0,26.66,26.66,22.47,21.675
2014-11-19,2496.0,1747.0,1777.0,1316.0,1356.0,28.54,28.54,26.0,21.5
2014-11-20,1471.0,1410.0,1799.0,118.0,124.0,30.09,30.09,25.97,21.0
2014-11-21,1575.0,1518.0,1806.0,39.0,45.0,30.3,33.46,30.3,20.831999999999997
2014-11-22,1578.0,1375.0,1664.0,322.0,250.0,30.57,30.57,30.57,21.075
2014-11-23,2147.0,1372.0,1649.0,1186.0,1254.0,25.34,32.0,25.34,20.738000000000003
2014-11-24,1860.0,1367.0,1728.0,1057.0,1285.0,13.05,13.05,13.05,20.775
2014-11-25,2109.0,1616.0,1782.0,894.0,869.0,28.74,28.74,17.22,21.1
2014-11-26,1399.0,1582.0,1830.0,208.0,141.0,29.18,29.18,20.07,20.95
2014-11-27,2882.0,1747.0,1854.0,1444.0,1296.0,29.67,32.94,29.67,20.913
2014-11-28,3246.0,1584.0,1875.0,2281.0,2327.0,23.64,31.32,23.64,20.775
2014-11-29,2976.0,1698.0,1777.0,2026.0,1996.0,22.54,22.54,22.54,20.638
2014-11-30,2629.0,1674.0,1688.0,1638.0,1553.0,25.04,25.04,19.42,21.1
2014-12-01,2595.0,1655.0,1821.0,1635.0,1548.0,14.27,14.27,14.27,20.6
2014-12-02,2489.0,1875.0,1911.0,935.0,723.0,29.84,32.8,29.84,20.563000000000002
2014-12-03,1689.0,1528.0,1897.0,134.0,97.0,31.33,31.33,26.43,20.85
2014-12-04,1631.0,1665.0,1870.0,240.0,238.0,30.97,30.97,24.81,21.3
2014-12-05,2321.0,1934.0,1847.0,751.0,743.0,30.72,30.72,28.17,20.875
2014-12-06,2246.0,1889.0,1688.0,551.0,533.0,30.76,30.89,30.76,20.85
2014-12-07,3018.0,1567.0,1657.0,2232.0,2390.0,0.13,0.13,0.13,20.65
2014-12-08,2258.0,1525.0,1781.0,1202.0,1228.0,21.85,31.0,21.85,19.859
2014-12-09,2143.0,1688.0,1898.0,615.0,497.0,30.76,30.76,30.76,20.3
2014-12-10,3631.0,1347.0,2008.0,3043.0,3030.0,0.1,0.1,-12.1,20.651999999999997
2014-12-11,3487.0,1363.0,2009.0,2645.0,3093.0,11.79,30.39,11.79,20.322
2014-12-12,2507.0,1562.0,1890.0,1698.0,2160.0,15.09,15.09,15.09,20.163
2014-12-13,3597.0,1590.0,1869.0,2695.0,2354.0,23.07,23.07,23.07,20.525
2014-12-14,3008.0,1848.0,1655.0,1659.0,1775.0,29.46,29.46,25.12,20.05
2014-12-15,3742.0,1410.0,1909.0,3027.0,2943.0,21.01,21.01,18.57,20.0
2014-12-16,2348.0,1552.0,1858.0,1177.0,1242.0,29.55,30.62,29.55,20.1
2014-12-17,3226.0,1717.0,1976.0,2154.0,2150.0,25.68,25.68,25.68,20.675
2014-12-18,2672.0,1591.0,1935.0,1393.0,1154.0,16.34,27.68,16.34,20.563000000000002
2014-12-19,2654.0,1292.0,1885.0,2144.0,2526.0,0.07,0.07,0.07,19.7
2014-12-20,3304.0,975.0,1802.0,2807.0,2806.0,-0.09,-0.09,-0.09,20.15
2014-12-21,2915.0,1518.0,1697.0,2183.0,2739.0,4.14,29.5,4.14,19.9
2014-12-22,2496.0,735.0,1761.0,2099.0,2375.0,-30.85,6.72,-30.85,19.813
2014-12-23,2182.0,845.0,1728.0,1787.0,2258.0,-1.96,-1.96,-12.1,20.25
2014-12-24,1781.0,1169.0,1624.0,380.0,649.0,17.54,31.3,17.54,19.7
2014-12-25,1796.0,1244.0,1538.0,1003.0,1406.0,10.05,31.5,10.05,19.275
2014-12-26,2033.0,1484.0,1633.0,144.0,97.0,29.51,34.0,29.51,18.75
2014-12-27,1973.0,1766.0,1724.0,490.0,520.0,29.09,29.09,29.09,19.625
2014-12-28,1824.0,1536.0,1731.0,420.0,312.0,29.48,29.48,23.57,19.625
2014-12-29,2259.0,1967.0,1729.0,477.0,664.0,29.46,33.9,29.46,19.075
2014-12-30,2636.0,1684.0,1683.0,1240.0,1281.0,28.82,30.27,28.82,19.65
2014-12-31,2622.0,1579.0,1585.0,1669.0,1236.0,27.03,27.03,19.43,18.817
2015-01-01,2793.0,1345.0,1735.0,1902.0,2030.0,14.6,29.42,14.6,19.025
2015-01-02,2675.0,860.0,1680.0,2289.0,2289.0,-31.41,-31.41,-31.41,19.525
2015-01-03,3572.0,1289.0,1759.0,3035.0,2605.0,0.01,29.27,0.01,19.063
2015-01-04,2830.0,1386.0,1650.0,2207.0,2221.0,0.1,0.1,0.1,20.075
2015-01-05,2717.0,1668.0,1709.0,1370.0,1210.0,28.05,28.05,22.49,19.7
2015-01-06,1990.0,1518.0,1840.0,464.0,509.0,27.89,32.32,27.89,19.7
2015-01-07,2761.0,1804.0,1889.0,1326.0,1459.0,26.17,28.2,26.17,19.439
2015-01-08,4295.0,1590.0,1993.0,3446.0,3223.0,14.93,14.93,14.93,20.25
2015-01-09,3358.0,1741.0,1935.0,2235.0,2189.0,16.0,27.0,16.0,20.075
2015-01-10,2326.0,1484.0,1785.0,808.0,1039.0,20.68,33.0,20.68,20.5
2015-01-11,3247.0,886.0,1826.0,2531.0,2783.0,-5.06,30.0,-5.06,19.66
2015-01-12,3056.0,1172.0,1902.0,2551.0,2822.0,0.1,0.1,0.1,20.2
2015-01-13,2289.0,1443.0,1899.0,1418.0,1385.0,15.9,15.9,13.69,19.45
2015-01-14,2681.0,1437.0,1983.0,1819.0,2039.0,13.68,13.68,13.68,19.489
2015-01-15,3409.0,1594.0,1944.0,2555.0,2384.0,15.44,15.44,14.88,19.3
2015-01-16,3841.0,1424.0,2032.0,3178.0,2978.0,6.76,6.76,6.76,18.637999999999998
2015-01-17,2849.0,1986.0,1765.0,1616.0,1382.0,26.7,26.7,26.7,18.637999999999998
2015-01-18,2411.0,1699.0,1797.0,1251.0,1139.0,22.31,22.31,22.31,18.713
2015-01-19,1819.0,1651.0,1851.0,65.0,46.0,27.73,27.73,27.73,19.6
2015-01-20,2065.0,1871.0,1921.0,348.0,371.0,28.02,28.02,28.02,19.387999999999998
2015-01-21,1941.0,1640.0,2094.0,187.0,113.0,27.85,27.85,24.0,19.413
2015-01-22,1678.0,1752.0,1990.0,49.0,38.0,28.26,31.01,28.26,19.2
2015-01-23,1657.0,1502.0,2027.0,54.0,78.0,28.78,31.0,28.78,19.387999999999998
2015-01-24,4070.0,1922.0,1957.0,2655.0,2668.0,24.29,28.6,24.29,19.387999999999998
2015-01-25,2493.0,1713.0,1775.0,1319.0,1115.0,25.07,25.07,22.5,19.313
2015-01-26,3043.0,1875.0,1821.0,1685.0,1434.0,25.41,25.41,21.17,19.234
2015-01-27,3296.0,1638.0,1991.0,2287.0,2220.0,16.34,16.34,16.34,18.719
2015-01-28,2999.0,1689.0,1879.0,1812.0,1664.0,25.27,25.27,22.0,19.525
2015-01-29,3558.0,1597.0,2046.0,2666.0,2720.0,19.98,26.0,19.98,19.230999999999998
2015-01-30,1843.0,1523.0,2044.0,339.0,357.0,26.29,26.29,26.09,18.913
2015-01-31,1959.0,1608.0,1816.0,262.0,272.0,26.7,26.7,26.7,19.25
2015-02-01,2285.0,1593.0,1769.0,866.0,834.0,25.63,29.01,25.63,19.15
2015-02-02,2434.0,2065.0,1933.0,827.0,801.0,26.21,26.21,26.21,18.953
2015-02-03,1966.0,1596.0,1961.0,543.0,669.0,28.08,28.08,28.08,18.95
2015-02-04,2196.0,1846.0,2018.0,719.0,496.0,29.18,29.18,25.45,19.225
2015-02-05,2094.0,1861.0,2024.0,426.0,470.0,29.54,34.77,29.54,19.075
2015-02-06,2020.0,1590.0,2071.0,547.0,385.0,27.73,27.73,27.73,17.85
2015-02-07,3325.0,1898.0,1777.0,1943.0,1824.0,26.28,27.96,26.28,18.85
2015-02-08,3164.0,928.0,1895.0,2755.0,2596.0,-2.4,28.0,-2.4,18.145
2015-02-09,3748.0,1585.0,1908.0,3125.0,2926.0,13.86,13.86,13.86,18.492
2015-02-10,2624.0,1550.0,1916.0,2042.0,1736.0,25.57,25.57,18.52,17.531
2015-02-11,2077.0,1382.0,1915.0,928.0,676.0,26.13,26.13,23.28,17.531
2015-02-12,1720.0,1431.0,1846.0,391.0,463.0,26.31,26.31,26.31,19.0
2015-02-13,1950.0,1631.0,1858.0,344.0,377.0,27.01,27.01,27.01,19.278
2015-02-14,2012.0,1571.0,1846.0,653.0,550.0,27.01,27.01,27.01,18.714000000000002
2015-02-15,3347.0,1886.0,1772.0,2057.0,1562.0,26.1,26.1,21.9,18.928
2015-02-16,3588.0,1933.0,1875.0,2406.0,2023.0,25.63,25.63,21.7,19.589000000000002
2015-02-17,2296.0,1748.0,1939.0,645.0,766.0,26.17,30.19,26.17,19.273
2015-02-18,3350.0,1835.0,1956.0,2275.0,1722.0,24.76,24.76,20.39,19.227999999999998
2015-02-19,3786.0,1789.0,1918.0,2740.0,2490.0,22.9,22.9,20.0,18.695999999999998
2015-02-20,3353.0,1712.0,1988.0,2415.0,2188.0,22.52,22.52,22.52,18.724
2015-02-21,1364.0,1307.0,1755.0,88.0,170.0,24.94,27.27,24.94,18.783
2015-02-22,2426.0,1735.0,1673.0,1054.0,1184.0,24.72,27.0,24.72,18.963
2015-02-23,3599.0,1188.0,1930.0,2764.0,3279.0,11.9,11.9,11.9,18.979
2015-02-24,2689.0,1287.0,1889.0,1553.0,1948.0,24.0,24.0,24.0,18.961
2015-02-25,2604.0,1358.0,1900.0,1539.0,1716.0,23.26,23.26,17.41,18.641
2015-02-26,1422.0,1082.0,1923.0,330.0,501.0,25.08,25.08,25.08,18.387999999999998
2015-02-27,1524.0,1152.0,1912.0,400.0,835.0,23.04,26.87,23.04,18.340999999999998
2015-02-28,1580.0,1373.0,1718.0,409.0,346.0,25.1,25.1,22.3,18.7
2015-03-01,2901.0,963.0,1724.0,2590.0,2800.0,-0.09,23.0,-0.09,19.296
2015-03-02,1991.0,1217.0,1802.0,937.0,729.0,21.46,21.46,14.1,18.5
2015-03-03,2819.0,1246.0,1926.0,1723.0,2283.0,22.35,26.7,22.35,18.68
2015-03-04,2082.0,1325.0,1929.0,830.0,871.0,23.62,26.8,23.62,18.163
2015-03-05,2304.0,1401.0,1888.0,1140.0,1214.0,24.25,26.67,24.25,18.113
2015-03-06,2538.0,1243.0,1831.0,1527.0,1520.0,23.94,23.94,17.5,18.243
2015-03-07,3042.0,1032.0,1770.0,2428.0,2504.0,21.7,21.7,15.83,17.438
2015-03-08,2698.0,919.0,1705.0,2115.0,2403.0,15.57,15.57,15.57,17.9
2015-03-09,1239.0,791.0,1745.0,558.0,942.0,22.83,24.49,22.83,18.127
2015-03-10,3024.0,892.0,1871.0,2423.0,2500.0,21.69,21.69,0.0,18.3
2015-03-11,3004.0,1007.0,1859.0,2267.0,2388.0,21.41,21.41,20.25,17.9
2015-03-12,1131.0,985.0,1817.0,43.0,232.0,24.77,24.77,19.62,17.95
2015-03-13,1355.0,1058.0,1822.0,519.0,607.0,24.11,24.11,19.5,16.488
2015-03-14,1813.0,1076.0,1665.0,848.0,711.0,23.74,23.74,23.74,14.925
2015-03-15,1934.0,1106.0,1573.0,1023.0,1197.0,23.52,23.52,23.52,16.875
2015-03-16,2403.0,1089.0,1778.0,1563.0,1736.0,21.64,21.64,16.81,17.214000000000002
2015-03-17,2384.0,1203.0,1808.0,1494.0,1752.0,23.02,24.86,23.02,16.625
2015-03-18,1396.0,1001.0,1789.0,437.0,628.0,23.94,23.94,19.3,16.232
2015-03-19,1360.0,1163.0,1790.0,175.0,166.0,24.19,25.4,24.19,15.85
2015-03-20,1334.0,941.0,1749.0,331.0,608.0,24.68,24.68,21.0,16.85
2015-03-21,1153.0,944.0,1655.0,212.0,264.0,23.82,27.2,23.82,17.934
2015-03-22,1050.0,951.0,1665.0,131.0,217.0,23.73,25.92,23.73,16.525
2015-03-23,2264.0,1117.0,1706.0,1387.0,1713.0,23.47,23.47,23.47,17.059
2015-03-24,1256.0,1035.0,1823.0,185.0,251.0,24.15,25.95,24.15,18.175
2015-03-25,929.0,906.0,1795.0,30.0,83.0,24.46,24.46,18.62,17.213
2015-03-26,2585.0,1285.0,1877.0,1646.0,1528.0,23.1,27.5,23.1,17.564
2015-03-27,1133.0,972.0,1844.0,252.0,209.0,24.07,27.0,24.07,18.066
2015-03-28,1601.0,1206.0,1717.0,612.0,548.0,24.39,24.39,24.39,17.908
2015-03-29,2164.0,1286.0,1772.0,1595.0,1570.0,16.08,16.08,16.08,18.088
2015-03-30,2137.0,1157.0,1856.0,1364.0,1546.0,22.61,25.0,22.61,17.998
2015-03-31,2756.0,1487.0,1976.0,1665.0,1505.0,22.65,27.0,22.65,17.6
2015-04-01,2680.0,1228.0,1970.0,2298.0,2653.0,0.11,27.0,0.11,17.688
2015-04-02,2565.0,1459.0,1783.0,1613.0,1714.0,24.0,26.5,24.0,18.207
2015-04-03,2091.0,1274.0,1688.0,1159.0,1137.0,23.76,23.76,23.76,17.713
2015-04-04,1289.0,952.0,1606.0,362.0,312.0,25.38,25.38,21.41,17.975
2015-04-05,1237.0,957.0,1544.0,289.0,361.0,25.08,25.08,25.08,17.917
2015-04-06,958.0,828.0,1545.0,71.0,119.0,24.4,24.4,22.0,18.320999999999998
2015-04-07,2202.0,1121.0,1662.0,1497.0,1117.0,24.67,24.67,15.0,17.938
2015-04-08,2890.0,1377.0,1814.0,2078.0,1718.0,23.88,23.88,17.16,18.4
2015-04-09,1351.0,1136.0,1740.0,218.0,280.0,27.46,29.3,27.46,17.575
2015-04-10,1235.0,1030.0,1731.0,252.0,334.0,25.09,25.09,22.45,17.178
2015-04-11,1430.0,822.0,1570.0,731.0,687.0,24.75,24.75,24.75,17.425
2015-04-12,3077.0,1029.0,1630.0,2851.0,2773.0,0.1,0.1,0.1,17.367
2015-04-13,2791.0,1121.0,1791.0,2618.0,2781.0,0.04,0.04,0.0,16.875
2015-04-14,1841.0,1293.0,1761.0,986.0,770.0,24.7,24.7,20.5,16.921
2015-04-15,2036.0,1276.0,1769.0,1166.0,1102.0,24.06,26.0,24.06,16.9
2015-04-16,2924.0,1357.0,1796.0,2260.0,2073.0,23.06,23.06,20.21,17.2
2015-04-17,1886.0,1202.0,1723.0,1124.0,915.0,23.86,23.86,23.86,16.267
2015-04-18,1017.0,796.0,1585.0,225.0,230.0,24.07,26.0,24.07,16.781
2015-04-19,1324.0,763.0,1434.0,833.0,450.0,22.42,22.42,9.67,16.781
2015-04-20,1401.0,905.0,1546.0,735.0,642.0,22.03,22.03,13.06,16.1
2015-04-21,2226.0,969.0,1629.0,1603.0,1355.0,21.71,21.71,9.5,16.5
2015-04-22,1855.0,926.0,1700.0,1285.0,1126.0,21.7,21.7,10.75,16.25
2015-04-23,1983.0,1184.0,1688.0,1505.0,1655.0,13.19,13.19,3.56,14.507
2015-04-24,1851.0,1061.0,1668.0,1135.0,960.0,22.91,22.91,17.01,14.5
2015-04-25,1221.0,835.0,1555.0,551.0,594.0,22.64,22.64,22.64,14.375
2015-04-26,1038.0,789.0,1502.0,466.0,494.0,18.87,23.65,18.87,14.375
2015-04-27,1075.0,776.0,1608.0,202.0,167.0,23.06,27.79,23.06,14.202
2015-04-28,1563.0,937.0,1727.0,467.0,522.0,24.53,29.61,24.53,14.35
2015-04-29,2142.0,1176.0,1756.0,1139.0,1027.0,24.08,24.08,14.92,14.55
2015-04-30,1902.0,1113.0,1771.0,934.0,742.0,23.45,28.04,23.45,14.275
2015-05-01,920.0,627.0,1610.0,54.0,113.0,23.51,29.0,23.51,14.225
2015-05-02,1303.0,850.0,1519.0,757.0,927.0,18.59,18.59,16.07,14.548
2015-05-03,655.0,589.0,1465.0,3.0,23.0,22.76,22.76,21.8,14.157
2015-05-04,2419.0,1085.0,1639.0,1839.0,2067.0,4.89,27.0,4.89,14.636
2015-05-05,1373.0,907.0,1704.0,622.0,433.0,23.62,23.62,18.92,15.717
2015-05-06,2321.0,1127.0,1716.0,1726.0,1943.0,15.9,20.03,15.9,15.286
2015-05-07,3088.0,1177.0,1797.0,2638.0,2766.0,11.3,11.3,-5.0,15.0
2015-05-08,1695.0,968.0,1754.0,959.0,935.0,21.66,21.66,21.66,15.0
2015-05-09,1285.0,781.0,1550.0,581.0,506.0,15.72,25.07,15.72,15.0
2015-05-10,1663.0,1010.0,1580.0,958.0,1278.0,11.9,17.91,11.9,15.585
2015-05-11,1846.0,847.0,1635.0,1353.0,1161.0,19.1,22.68,19.1,15.277999999999999
2015-05-12,1341.0,683.0,1686.0,487.0,458.0,17.94,29.47,17.94,15.65
2015-05-13,2820.0,936.0,1770.0,2513.0,2229.0,10.56,10.56,4.5,16.355
2015-05-14,1249.0,746.0,1592.0,784.0,867.0,12.36,21.51,12.36,16.5
2015-05-15,698.0,580.0,1523.0,182.0,285.0,18.26,18.26,18.26,15.225
2015-05-16,1005.0,508.0,1494.0,602.0,657.0,20.64,20.64,15.54,17.95
2015-05-17,2500.0,972.0,1502.0,2253.0,2467.0,6.57,6.57,6.57,14.325
2015-05-18,1458.0,935.0,1569.0,934.0,1024.0,17.9,17.9,17.9,15.069
2015-05-19,2480.0,1107.0,1710.0,1966.0,2074.0,15.97,15.97,8.36,14.208
2015-05-20,1264.0,797.0,1719.0,711.0,715.0,21.08,27.8,21.08,14.252
2015-05-21,706.0,491.0,1713.0,121.0,144.0,21.57,21.57,21.57,14.55
2015-05-22,1210.0,695.0,1703.0,655.0,686.0,20.49,20.49,10.5,14.363
2015-05-23,1567.0,726.0,1548.0,1231.0,1221.0,12.13,23.77,12.13,14.65
2015-05-24,1292.0,668.0,1468.0,833.0,681.0,17.88,23.8,17.88,14.225999999999999
2015-05-25,938.0,662.0,1468.0,479.0,602.0,16.1,16.1,16.1,13.585999999999999
2015-05-26,1306.0,603.0,1589.0,774.0,729.0,20.9,20.9,20.9,13.95
2015-05-27,2550.0,1099.0,1675.0,2035.0,2094.0,17.03,17.03,17.03,17.875
2015-05-28,1294.0,710.0,1684.0,680.0,767.0,18.84,18.84,10.68,12.698
2015-05-29,2165.0,1005.0,1728.0,1587.0,1387.0,14.71,14.71,14.71,13.732000000000001
2015-05-30,1868.0,924.0,1538.0,1527.0,938.0,14.24,14.24,5.87,13.547
2015-05-31,2612.0,1053.0,1501.0,2268.0,2171.0,10.0,10.0,2.34,13.325999999999999
