,All Prod,Prod Forecast,Cons Forecast,Wind Prod,Wind Forecast,DA price,Imb up price,Imb down price,Gas Price
2017-11-17,1020.0,716.0,1207.0,353.0,444.0,27.02,27.02,24.85,22.46
2017-11-18,1357.0,511.0,1108.0,773.0,886.0,17.63,17.63,10.07,21.144000000000002
2017-11-19,1199.0,296.0,1180.0,807.0,931.0,2.17,2.17,-10.08,21.144000000000002
2017-11-20,1117.0,765.0,1210.0,265.0,391.0,28.48,33.91,28.48,21.171
2017-11-21,815.0,910.0,1276.0,4.0,13.0,35.73,35.73,35.73,20.9
2017-11-22,1047.0,546.0,1213.0,499.0,726.0,10.96,31.97,10.96,22.475
2017-11-23,1281.0,469.0,1193.0,808.0,836.0,9.47,30.0,9.47,20.225
2017-11-24,1336.0,658.0,1169.0,663.0,740.0,27.1,27.1,22.85,21.346999999999998
2017-11-25,836.0,625.0,1198.0,125.0,156.0,29.31,29.31,24.88,21.235
2017-11-26,1164.0,574.0,1214.0,619.0,632.0,11.45,29.5,11.45,21.235
2017-11-27,1583.0,554.0,1185.0,852.0,841.0,13.06,13.06,13.06,21.267
2017-11-28,1251.0,586.0,1215.0,625.0,717.0,28.08,28.08,24.66,21.320999999999998
2017-11-29,780.0,695.0,1238.0,91.0,134.0,30.21,33.39,30.21,21.249000000000002
2017-11-30,976.0,873.0,1288.0,34.0,11.0,30.86,30.86,30.86,21.392
2017-12-01,976.0,903.0,1285.0,119.0,176.0,29.77,32.59,29.77,21.311
2017-12-02,1011.0,847.0,1208.0,74.0,102.0,29.8,29.8,27.0,21.203000000000003
2017-12-03,1582.0,828.0,1199.0,755.0,836.0,27.5,27.5,22.8,22.39
2017-12-04,1364.0,749.0,1211.0,581.0,671.0,12.75,12.75,12.75,22.975
2017-12-05,1171.0,744.0,1260.0,333.0,444.0,27.93,27.93,25.2,21.288
2017-12-06,1493.0,607.0,1174.0,906.0,950.0,12.7,12.7,12.7,21.305
2017-12-07,1484.0,539.0,1188.0,834.0,961.0,26.51,26.51,20.11,21.156999999999996
2017-12-08,1386.0,552.0,1205.0,722.0,820.0,18.93,18.93,17.93,21.254
2017-12-09,1522.0,546.0,1213.0,890.0,981.0,9.26,9.26,9.26,21.194000000000003
2017-12-10,1364.0,632.0,1222.0,763.0,815.0,12.09,12.09,-4.7,23.621
2017-12-11,1098.0,686.0,1320.0,355.0,456.0,18.9,30.0,18.9,21.221
2017-12-12,924.0,862.0,1373.0,83.0,135.0,27.03,27.03,23.25,21.506999999999998
2017-12-13,1430.0,603.0,1216.0,795.0,874.0,12.74,12.74,12.74,23.225
2017-12-14,1159.0,534.0,1272.0,628.0,807.0,9.01,31.55,9.01,22.204
2017-12-15,1045.0,674.0,1191.0,386.0,471.0,28.28,30.0,28.28,22.215
2017-12-16,1019.0,779.0,1261.0,286.0,231.0,28.9,28.9,28.9,22.198
2017-12-17,1025.0,806.0,1268.0,313.0,272.0,27.94,27.94,27.94,22.75
2017-12-18,1094.0,637.0,1345.0,322.0,367.0,27.39,29.93,27.39,23.589000000000002
2017-12-19,1162.0,684.0,1302.0,341.0,157.0,29.68,30.93,29.68,24.5
2017-12-20,865.0,749.0,1293.0,100.0,84.0,28.11,28.11,23.3,22.862
2017-12-21,945.0,716.0,1164.0,392.0,378.0,26.95,30.2,26.95,23.787
2017-12-22,1089.0,681.0,1199.0,458.0,486.0,26.36,26.36,24.3,23.558000000000003
2017-12-23,1379.0,481.0,1135.0,855.0,913.0,11.3,11.3,11.3,23.4
2017-12-24,962.0,291.0,1195.0,575.0,956.0,-42.31,-42.31,-42.31,23.2
2017-12-25,1042.0,297.0,1171.0,684.0,856.0,-11.9,28.32,-11.9,23.226999999999997
2017-12-26,1193.0,483.0,1179.0,677.0,765.0,-6.94,-6.94,-6.94,23.511999999999997
2017-12-27,1227.0,560.0,1238.0,683.0,506.0,13.48,13.48,13.48,24.068
2017-12-28,1062.0,628.0,1328.0,455.0,110.0,26.43,26.43,23.34,24.2
2017-12-29,1360.0,550.0,1386.0,761.0,791.0,16.43,30.91,16.43,24.184
2017-12-30,1420.0,657.0,1196.0,723.0,546.0,26.06,28.52,26.06,24.058000000000003
2017-12-31,971.0,504.0,1522.0,377.0,143.0,25.9,25.9,25.9,24.058000000000003
2018-01-01,1313.0,559.0,1426.0,723.0,627.0,24.7,30.0,24.7,25.035
2018-01-02,830.0,540.0,1187.0,235.0,310.0,24.51,24.51,3.0,25.581999999999997
2018-01-03,1136.0,480.0,1190.0,601.0,815.0,-5.99,-5.99,-5.99,24.846999999999998
2018-01-04,1192.0,626.0,1262.0,545.0,524.0,26.49,31.6,26.49,25.096999999999998
2018-01-05,1072.0,656.0,1299.0,419.0,214.0,26.5,28.0,26.5,25.65
2018-01-06,787.0,679.0,1258.0,80.0,22.0,28.0,28.0,24.64,24.95
2018-01-07,969.0,674.0,1314.0,223.0,257.0,26.16,26.16,26.16,24.037
2018-01-08,848.0,697.0,1443.0,82.0,38.0,25.48,25.48,19.5,24.975
2018-01-09,1394.0,878.0,1175.0,432.0,727.0,4.99,4.99,4.99,26.45
2018-01-10,1098.0,859.0,1223.0,211.0,381.0,26.91,31.03,26.91,25.691
2018-01-11,963.0,787.0,1268.0,68.0,49.0,29.97,29.97,29.97,25.914
2018-01-12,1237.0,859.0,1315.0,339.0,353.0,29.18,32.7,29.18,26.426
2018-01-13,1272.0,913.0,1228.0,330.0,392.0,28.93,32.05,28.93,26.125
2018-01-14,1314.0,885.0,1243.0,378.0,443.0,25.99,25.99,23.75,26.965
2018-01-15,1592.0,909.0,1287.0,679.0,742.0,20.29,20.29,20.29,27.005
2018-01-16,1662.0,757.0,1276.0,828.0,957.0,-4.92,29.1,-4.92,27.906999999999996
2018-01-17,1414.0,960.0,1280.0,438.0,432.0,27.47,27.47,27.47,26.285999999999998
2018-01-18,1550.0,942.0,1314.0,580.0,454.0,28.34,28.34,25.4,24.575
2018-01-19,942.0,887.0,1314.0,29.0,54.0,29.56,34.36,29.56,26.009
2018-01-20,1096.0,929.0,1269.0,180.0,189.0,29.01,29.01,26.0,25.921
2018-01-21,888.0,924.0,1254.0,9.0,35.0,28.71,31.18,28.71,25.921
2018-01-22,1150.0,878.0,1305.0,288.0,321.0,28.38,31.8,28.38,27.4
2018-01-23,871.0,854.0,1307.0,23.0,69.0,30.38,34.26,30.38,26.798000000000002
2018-01-24,1628.0,808.0,1259.0,771.0,797.0,9.26,9.26,9.26,25.933000000000003
2018-01-25,1270.0,658.0,1206.0,580.0,717.0,4.69,4.69,4.69,27.605
2018-01-26,1108.0,1000.0,1222.0,68.0,69.0,29.1,29.1,29.1,28.58
2018-01-27,1146.0,941.0,1203.0,180.0,115.0,29.99,29.99,29.99,27.775
2018-01-28,1274.0,543.0,1180.0,655.0,962.0,-12.19,-12.19,-12.19,27.505
2018-01-29,1434.0,665.0,1328.0,753.0,781.0,-4.37,-4.37,-4.37,27.42
2018-01-30,1746.0,829.0,1219.0,882.0,1026.0,13.8,30.35,13.8,28.86
2018-01-31,1460.0,900.0,1249.0,498.0,533.0,17.97,17.97,17.97,28.75
2018-02-01,1521.0,741.0,1272.0,750.0,748.0,20.09,20.09,1.75,22.215999999999998
2018-02-02,1682.0,916.0,1295.0,741.0,699.0,29.74,29.74,24.56,26.854
2018-02-03,1221.0,913.0,1302.0,307.0,217.0,31.99,34.8,31.99,26.079
2018-02-04,1080.0,897.0,1346.0,168.0,169.0,30.99,30.99,30.99,28.705
2018-02-05,1305.0,923.0,1381.0,260.0,319.0,30.93,30.93,30.93,25.5
2018-02-06,1192.0,1006.0,1418.0,18.0,16.0,35.38,35.38,28.07,28.053
2018-02-07,995.0,905.0,1395.0,20.0,40.0,33.07,33.07,30.44,27.0
2018-02-08,1095.0,938.0,1455.0,72.0,110.0,32.6,35.3,32.6,26.348000000000003
2018-02-09,1189.0,1016.0,1418.0,173.0,275.0,30.4,32.4,30.4,26.448
2018-02-10,1108.0,889.0,1370.0,90.0,153.0,31.15,31.15,27.5,26.377
2018-02-11,1226.0,801.0,1337.0,334.0,412.0,4.58,4.58,4.58,26.377
2018-02-12,1627.0,849.0,1149.0,765.0,1000.0,10.33,30.72,10.33,26.55
2018-02-13,1416.0,986.0,1301.0,378.0,437.0,30.78,30.78,30.78,26.5
2018-02-14,1101.0,971.0,1372.0,26.0,63.0,31.59,31.59,31.59,26.403000000000002
2018-02-15,1611.0,958.0,1314.0,610.0,728.0,16.09,16.09,16.09,24.8
2018-02-16,1391.0,886.0,1315.0,424.0,515.0,31.51,31.51,31.51,24.7
2018-02-17,1274.0,911.0,1243.0,173.0,235.0,33.61,35.59,33.61,25.15
2018-02-18,1082.0,969.0,1260.0,16.0,25.0,33.89,33.89,31.04,25.831999999999997
2018-02-19,1216.0,1076.0,1267.0,107.0,98.0,33.94,33.94,33.94,25.93
2018-02-20,1182.0,1074.0,1302.0,67.0,106.0,35.65,35.65,35.65,25.014
2018-02-21,1100.0,1109.0,1348.0,11.0,37.0,36.64,36.64,36.64,25.253
2018-02-22,1130.0,1055.0,1355.0,14.0,24.0,38.04,38.04,38.04,24.721999999999998
2018-02-23,1270.0,1187.0,1382.0,64.0,72.0,37.13,37.63,37.13,25.4
2018-02-24,1453.0,1169.0,1304.0,231.0,286.0,31.61,40.0,31.61,25.36
2018-02-25,1213.0,1141.0,1365.0,104.0,127.0,36.87,40.31,36.87,25.65
2018-02-26,1566.0,1046.0,1422.0,430.0,511.0,34.97,41.0,34.97,25.77
2018-02-27,1468.0,963.0,1412.0,478.0,463.0,37.69,37.69,37.69,24.1
2018-02-28,1514.0,970.0,1459.0,319.0,526.0,37.82,45.0,37.82,23.5
2018-03-01,1480.0,1024.0,1479.0,354.0,534.0,39.02,41.56,39.02,24.5
2018-03-02,1375.0,992.0,1518.0,269.0,349.0,38.99,41.41,38.99,24.044
2018-03-03,1246.0,896.0,1348.0,308.0,296.0,39.54,39.54,36.46,24.064
2018-03-04,1119.0,705.0,1349.0,319.0,307.0,39.56,39.56,34.0,25.475
2018-03-05,1356.0,876.0,1398.0,524.0,648.0,37.8,37.8,33.4,24.746
2018-03-06,1111.0,865.0,1391.0,111.0,108.0,36.78,39.1,36.78,24.5
2018-03-07,1187.0,894.0,1346.0,150.0,274.0,36.91,36.91,36.91,23.79
2018-03-08,958.0,976.0,1352.0,22.0,16.0,35.63,37.4,35.63,22.916
2018-03-09,1343.0,976.0,1339.0,318.0,323.0,34.99,36.83,34.99,24.0
2018-03-10,1049.0,945.0,1347.0,49.0,35.0,36.04,36.04,36.04,23.053
2018-03-11,1082.0,826.0,1336.0,189.0,214.0,26.2,36.35,26.2,23.053
2018-03-12,1036.0,966.0,1343.0,83.0,129.0,28.92,34.51,28.92,23.895
2018-03-13,1076.0,939.0,1301.0,47.0,44.0,35.62,35.62,30.27,22.861
2018-03-14,1193.0,1069.0,1332.0,156.0,152.0,36.1,38.67,36.1,22.678
2018-03-15,1566.0,1104.0,1323.0,508.0,451.0,14.91,14.91,14.91,23.331
2018-03-16,2123.0,996.0,1469.0,1003.0,977.0,10.84,39.7,10.84,24.041999999999998
2018-03-17,1737.0,977.0,1464.0,933.0,927.0,0.02,42.09,0.02,23.793000000000003
2018-03-18,1767.0,871.0,1499.0,826.0,787.0,-9.61,-9.61,-9.61,23.1
2018-03-19,1170.0,1087.0,1419.0,38.0,44.0,34.27,34.27,31.57,23.261999999999997
2018-03-20,1672.0,1029.0,1289.0,565.0,636.0,36.59,36.59,31.51,24.568
2018-03-21,1258.0,1128.0,1327.0,44.0,58.0,38.99,38.99,32.65,25.337
2018-03-22,1606.0,892.0,1304.0,686.0,819.0,21.49,21.49,21.49,25.609
2018-03-23,1313.0,1207.0,1341.0,6.0,17.0,40.49,40.49,37.83,25.538
2018-03-24,1327.0,920.0,1245.0,154.0,197.0,37.48,39.0,37.48,25.6
2018-03-25,1068.0,1014.0,1239.0,92.0,85.0,37.85,37.85,34.2,25.25
2018-03-26,1084.0,1043.0,1183.0,98.0,112.0,38.01,38.01,33.87,25.69
2018-03-27,1432.0,1261.0,1275.0,93.0,70.0,38.14,42.91,38.14,24.9
2018-03-28,1618.0,936.0,1297.0,671.0,524.0,41.61,41.61,35.55,23.697
2018-03-29,1856.0,816.0,1258.0,862.0,974.0,17.98,42.0,17.98,23.565
2018-03-30,1252.0,1175.0,1229.0,80.0,77.0,39.23,41.2,39.23,24.678
2018-03-31,1522.0,1056.0,1190.0,603.0,601.0,34.97,34.97,34.97,24.983
2018-04-01,1295.0,997.0,1197.0,307.0,465.0,39.02,39.02,39.02,24.298000000000002
2018-04-02,1245.0,949.0,1246.0,246.0,328.0,37.06,41.5,37.06,24.568
2018-04-03,1337.0,1012.0,1194.0,500.0,498.0,36.53,36.53,33.9,24.831999999999997
2018-04-04,1286.0,842.0,1169.0,529.0,471.0,15.25,34.71,15.25,23.875
2018-04-05,1340.0,621.0,1098.0,595.0,408.0,36.52,36.52,0.5,24.971
2018-04-06,1583.0,664.0,1166.0,810.0,798.0,29.06,38.6,29.06,23.961
2018-04-07,1162.0,487.0,1132.0,587.0,555.0,6.61,6.61,6.61,23.658
2018-04-08,987.0,770.0,1077.0,305.0,272.0,33.67,33.67,33.67,23.7
2018-04-09,731.0,565.0,1062.0,107.0,63.0,36.48,36.48,29.79,23.546
2018-04-10,998.0,593.0,1110.0,348.0,347.0,27.32,27.32,-8.0,23.0
2018-04-11,1401.0,575.0,1146.0,791.0,841.0,19.96,19.96,7.0,23.4
2018-04-12,1293.0,527.0,1108.0,698.0,764.0,20.85,40.55,20.85,22.945999999999998
2018-04-13,1438.0,549.0,975.0,824.0,876.0,25.09,25.09,25.09,22.151
2018-04-14,881.0,462.0,1080.0,306.0,344.0,29.92,29.92,27.67,21.8
2018-04-15,1030.0,575.0,1060.0,374.0,210.0,29.16,29.16,28.09,22.044
2018-04-16,706.0,599.0,1099.0,23.0,38.0,38.36,38.36,31.21,22.988000000000003
2018-04-17,889.0,578.0,1096.0,135.0,177.0,35.5,35.5,33.88,22.311
2018-04-18,870.0,548.0,1055.0,286.0,246.0,33.0,33.0,28.04,23.774
2018-04-19,458.0,513.0,1058.0,9.0,22.0,33.7,33.7,24.0,24.528000000000002
2018-04-20,671.0,426.0,1045.0,207.0,253.0,31.38,31.38,26.07,24.915
2018-04-21,619.0,310.0,993.0,277.0,374.0,27.08,31.5,27.08,24.655
2018-04-22,514.0,471.0,1060.0,27.0,35.0,30.91,30.91,3.12,24.435
2018-04-23,545.0,389.0,1062.0,94.0,287.0,12.25,30.69,12.25,24.976
2018-04-24,938.0,429.0,1066.0,460.0,461.0,24.12,31.18,24.12,24.2
2018-04-25,547.0,412.0,1065.0,87.0,104.0,24.15,24.15,12.8,23.506
2018-04-26,903.0,414.0,1040.0,425.0,475.0,32.38,32.38,32.38,23.475
2018-04-27,1209.0,452.0,1051.0,563.0,486.0,30.74,30.74,28.93,22.114
2018-04-28,596.0,462.0,1077.0,80.0,84.0,33.17,37.0,33.17,24.178
2018-04-29,518.0,448.0,1025.0,54.0,48.0,34.01,34.01,34.01,24.273000000000003
2018-04-30,1027.0,410.0,1032.0,582.0,633.0,3.46,28.1,3.46,24.189
2018-05-01,777.0,407.0,1028.0,251.0,570.0,5.88,28.9,5.88,24.052
2018-05-02,973.0,532.0,1057.0,343.0,376.0,27.68,27.68,1.0,24.013
2018-05-03,695.0,414.0,1090.0,166.0,216.0,30.53,39.0,30.53,23.428
2018-05-04,555.0,451.0,1086.0,35.0,61.0,33.72,33.72,29.01,22.622
2018-05-05,508.0,444.0,1065.0,12.0,9.0,25.98,25.98,25.39,22.09
2018-05-06,504.0,442.0,965.0,25.0,48.0,21.51,21.51,-2.07,21.963
2018-05-07,593.0,407.0,1025.0,153.0,146.0,16.87,16.87,-10.0,20.717
2018-05-08,624.0,287.0,1037.0,163.0,206.0,17.73,60.41,17.73,22.35
2018-05-09,540.0,305.0,1007.0,216.0,319.0,22.09,22.09,-20.0,22.73
2018-05-10,564.0,278.0,999.0,261.0,386.0,2.97,2.97,1.04,22.08
2018-05-11,709.0,230.0,976.0,439.0,387.0,3.17,3.17,-4.0,21.323
2018-05-12,318.0,279.0,1023.0,6.0,8.0,30.05,33.56,30.05,21.55
2018-05-13,379.0,229.0,988.0,135.0,235.0,14.92,15.9,14.92,21.675
2018-05-14,634.0,222.0,976.0,382.0,508.0,14.87,14.87,14.87,21.996
2018-05-15,514.0,281.0,937.0,209.0,200.0,28.02,28.02,25.06,22.079
2018-05-16,331.0,270.0,989.0,31.0,29.0,31.22,43.29,31.22,22.576999999999998
2018-05-17,599.0,233.0,1008.0,307.0,319.0,5.12,5.12,-2.6,22.31
2018-05-18,316.0,213.0,1048.0,57.0,181.0,5.96,5.96,5.96,21.642
2018-05-19,353.0,334.0,952.0,17.0,95.0,33.97,37.84,33.97,21.766
2018-05-20,415.0,330.0,934.0,49.0,112.0,22.61,22.61,3.13,21.3
2018-05-21,506.0,270.0,925.0,161.0,223.0,3.1,3.1,3.1,21.445999999999998
2018-05-22,617.0,341.0,968.0,179.0,203.0,28.83,28.83,20.88,21.517
2018-05-23,407.0,349.0,1031.0,21.0,21.0,34.53,34.53,32.67,21.484
2018-05-24,492.0,354.0,1013.0,119.0,210.0,31.79,31.79,27.79,21.85
2018-05-25,826.0,333.0,988.0,432.0,430.0,32.09,32.09,17.41,22.86
2018-05-26,395.0,232.0,965.0,133.0,220.0,34.97,34.97,27.41,23.264
2018-05-27,444.0,227.0,948.0,195.0,174.0,33.06,33.06,21.47,23.006
2018-05-28,796.0,233.0,944.0,541.0,405.0,28.24,31.95,28.24,22.29
2018-05-29,463.0,237.0,1019.0,225.0,305.0,35.22,35.22,20.0,21.793000000000003
2018-05-30,617.0,206.0,989.0,394.0,469.0,33.4,33.4,33.4,21.365
2018-05-31,710.0,246.0,1036.0,415.0,437.0,38.15,38.15,38.15,21.401
2018-06-01,701.0,239.0,1034.0,472.0,462.0,38.45,38.45,35.0,20.861
2018-06-02,326.0,215.0,980.0,74.0,87.0,38.5,38.5,37.0,20.0
2018-06-03,390.0,236.0,980.0,134.0,114.0,39.33,39.33,35.24,20.141
2018-06-04,442.0,218.0,1016.0,162.0,191.0,31.44,41.02,31.44,20.288
2018-06-05,445.0,243.0,1013.0,151.0,167.0,39.35,45.22,39.35,20.07
2018-06-06,445.0,229.0,1142.0,184.0,162.0,41.62,41.62,41.62,19.855999999999998
2018-06-07,499.0,240.0,1001.0,221.0,195.0,40.75,40.75,29.2,20.05
2018-06-08,307.0,266.0,989.0,13.0,91.0,43.98,43.98,36.83,19.23
2018-06-09,294.0,147.0,987.0,58.0,109.0,42.01,49.39,42.01,18.317
2018-06-10,185.0,113.0,968.0,40.0,58.0,42.19,42.19,42.19,18.377
2018-06-11,451.0,103.0,987.0,297.0,349.0,41.44,41.44,35.81,17.874000000000002
2018-06-12,617.0,120.0,1025.0,471.0,392.0,39.95,39.95,12.1,18.163
2018-06-13,342.0,126.0,1022.0,108.0,170.0,41.97,47.64,41.97,18.56
2018-06-14,381.0,115.0,1019.0,255.0,203.0,42.98,42.98,37.1,18.583
2018-06-15,305.0,133.0,1019.0,155.0,236.0,36.77,36.77,20.61,17.349
2018-06-16,169.0,130.0,965.0,11.0,64.0,40.71,40.71,35.53,17.320999999999998
2018-06-17,243.0,122.0,968.0,89.0,58.0,40.02,44.3,40.02,17.15
2018-06-18,298.0,133.0,967.0,140.0,156.0,37.69,37.69,37.69,17.619
2018-06-19,695.0,118.0,960.0,575.0,416.0,26.82,26.82,25.8,17.725
2018-06-20,335.0,122.0,991.0,192.0,191.0,38.03,38.03,34.79,17.9
2018-06-21,584.0,107.0,982.0,433.0,409.0,37.09,43.0,37.09,17.1
2018-06-22,804.0,139.0,966.0,642.0,622.0,4.56,4.5600000000000005,4.5600000000000005,16.75
2018-06-23,912.0,143.0,998.0,744.0,691.0,15.45,43.5,15.45,17.03
2018-06-24,452.0,147.0,979.0,262.0,320.0,35.78,42.86,35.78,17.166
2018-06-25,306.0,139.0,977.0,139.0,175.0,39.32,39.32,36.51,16.417
2018-06-26,288.0,112.0,973.0,93.0,105.0,41.56,44.84,41.56,16.009
2018-06-27,185.0,139.0,998.0,38.0,71.0,41.48,41.48,41.48,17.975
2018-06-28,184.0,116.0,1007.0,30.0,46.0,41.03,41.03,36.87,17.5
2018-06-29,403.0,124.0,1016.0,180.0,211.0,33.98,49.11,33.98,17.503
2018-06-30,244.0,133.0,986.0,83.0,64.0,40.21,40.21,-20.0,18.0
2018-07-01,382.0,116.0,947.0,146.0,178.0,42.36,49.0,42.36,17.095
2018-07-02,242.0,112.0,974.0,81.0,85.0,45.39,45.39,43.0,16.583
2018-07-03,207.0,111.0,992.0,64.0,181.0,44.77,44.77,43.13,16.707
2018-07-04,302.0,149.0,1012.0,61.0,133.0,46.02,49.64,46.02,16.6
2018-07-05,325.0,156.0,990.0,133.0,151.0,47.14,47.14,45.53,16.497
2018-07-06,601.0,127.0,982.0,391.0,406.0,44.09,44.09,44.09,16.308
2018-07-07,736.0,130.0,940.0,573.0,552.0,39.08,39.08,39.08,17.389
2018-07-08,464.0,122.0,970.0,257.0,325.0,45.02,48.05,45.02,17.2
2018-07-09,519.0,104.0,1006.0,363.0,298.0,39.73,48.0,39.73,16.755
2018-07-10,350.0,114.0,1030.0,55.0,83.0,45.7,45.7,45.7,16.025
2018-07-11,576.0,267.0,1011.0,198.0,245.0,47.99,50.2,47.99,16.815
2018-07-12,416.0,285.0,1014.0,86.0,97.0,49.03,49.03,49.03,16.676
2018-07-13,517.0,283.0,1016.0,234.0,118.0,49.07,49.07,49.07,16.351
2018-07-14,549.0,263.0,973.0,250.0,276.0,45.3,52.71,45.3,16.275
2018-07-15,434.0,243.0,930.0,126.0,166.0,42.41,42.41,42.41,16.179000000000002
2018-07-16,341.0,262.0,986.0,23.0,43.0,47.72,47.72,47.72,16.59
2018-07-17,355.0,247.0,1010.0,7.0,28.0,47.77,47.77,44.83,16.136
2018-07-18,419.0,239.0,1029.0,105.0,46.0,46.28,46.28,46.28,15.5
2018-07-19,652.0,258.0,994.0,311.0,389.0,41.7,49.7,41.7,15.488
2018-07-20,492.0,289.0,992.0,144.0,158.0,48.12,48.12,48.12,15.267000000000001
2018-07-21,339.0,288.0,970.0,19.0,49.0,49.03,49.03,45.9,15.450999999999999
2018-07-22,361.0,309.0,975.0,13.0,31.0,49.89,49.89,49.89,14.948
2018-07-23,471.0,302.0,992.0,123.0,152.0,47.1,47.1,45.0,14.753
2018-07-24,328.0,305.0,993.0,9.0,42.0,49.08,49.08,49.08,15.023
2018-07-25,331.0,294.0,1018.0,4.0,12.0,50.31,54.31,50.31,14.642000000000001
2018-07-26,393.0,289.0,1045.0,68.0,45.0,48.3,52.36,48.3,14.505999999999998
2018-07-27,414.0,273.0,1045.0,75.0,80.0,47.76,50.92,47.76,13.8
2018-07-28,689.0,258.0,1001.0,355.0,364.0,43.09,51.35,43.09,13.613
2018-07-29,565.0,293.0,1026.0,305.0,292.0,44.05,44.05,44.05,13.594000000000001
2018-07-30,442.0,229.0,1059.0,197.0,327.0,45.35,45.35,39.76,14.15
2018-07-31,458.0,211.0,1048.0,236.0,282.0,49.68,49.68,48.5,13.685
2018-08-01,380.0,212.0,1077.0,115.0,219.0,48.64,48.64,48.64,14.6
2018-08-02,260.0,232.0,1056.0,12.0,27.0,49.26,55.0,49.26,14.491
2018-08-03,272.0,213.0,1041.0,23.0,21.0,49.54,49.54,49.54,13.027999999999999
2018-08-04,402.0,227.0,1000.0,147.0,83.0,49.5,56.0,49.5,13.612
2018-08-05,725.0,229.0,964.0,467.0,531.0,47.86,47.86,42.0,13.525
2018-08-06,483.0,228.0,1013.0,217.0,318.0,46.02,46.02,46.02,14.645
2018-08-07,294.0,227.0,1043.0,36.0,57.0,49.75,49.75,49.75,13.35
2018-08-08,709.0,218.0,1031.0,475.0,396.0,43.9,43.9,41.04,13.959000000000001
2018-08-09,299.0,225.0,1035.0,48.0,163.0,45.07,45.9,45.07,15.434000000000001
2018-08-10,1039.0,101.0,1055.0,794.0,756.0,18.43,44.02,18.43,15.737
2018-08-11,617.0,232.0,948.0,377.0,198.0,41.39,41.39,33.5,14.655
2018-08-12,727.0,229.0,879.0,490.0,575.0,42.05,42.05,36.24,15.437000000000001
2018-08-13,356.0,241.0,973.0,131.0,152.0,44.18,53.05,44.18,16.085
2018-08-14,430.0,237.0,926.0,182.0,192.0,45.7,45.7,45.7,17.5
2018-08-15,667.0,227.0,948.0,436.0,343.0,46.01,46.01,41.95,17.0
2018-08-16,365.0,233.0,974.0,114.0,103.0,46.82,46.82,46.82,14.841
2018-08-17,316.0,243.0,957.0,74.0,18.0,46.5,46.5,46.5,16.726
2018-08-18,272.0,244.0,1029.0,34.0,77.0,46.41,51.69,46.41,15.774000000000001
2018-08-19,515.0,244.0,885.0,268.0,295.0,43.76,49.46,43.76,15.355
2018-08-20,726.0,237.0,912.0,498.0,447.0,43.8,49.0,43.8,15.175
2018-08-21,566.0,249.0,946.0,320.0,241.0,48.03,48.03,48.03,13.6
2018-08-22,353.0,234.0,951.0,124.0,115.0,48.47,51.2,48.47,14.332
2018-08-23,331.0,243.0,970.0,88.0,146.0,48.63,49.48,48.63,14.304
2018-08-24,520.0,226.0,967.0,287.0,267.0,49.06,55.93,49.06,13.5
2018-08-25,803.0,244.0,924.0,564.0,399.0,49.28,49.28,49.28,13.845
2018-08-26,637.0,238.0,853.0,398.0,398.0,48.56,48.56,46.5,13.845
2018-08-27,686.0,239.0,750.0,444.0,494.0,21.42,21.42,21.42,12.857000000000001
2018-08-28,509.0,240.0,916.0,267.0,448.0,52.47,52.47,52.47,14.515999999999998
2018-08-29,237.0,246.0,957.0,3.0,25.0,52.4,52.4,52.4,13.710999999999999
2018-08-30,295.0,241.0,931.0,68.0,196.0,49.61,53.35,45.19,14.03
2018-08-31,601.0,248.0,965.0,353.0,478.0,53.04,53.04,53.04,14.675
2018-09-01,297.0,250.0,969.0,52.0,88.0,54.26,59.14,54.26,13.45
2018-09-02,254.0,246.0,995.0,9.0,34.0,53.74,57.15,53.74,13.089
2018-09-03,569.0,242.0,918.0,328.0,268.0,52.23,52.23,46.34,14.0
2018-09-04,388.0,249.0,968.0,142.0,175.0,52.94,52.94,50.0,13.0
2018-09-05,278.0,239.0,997.0,10.0,24.0,53.38,57.62,53.38,13.487
2018-09-06,353.0,242.0,985.0,81.0,67.0,52.99,56.49,52.99,13.432
2018-09-07,572.0,221.0,948.0,328.0,359.0,53.37,56.35,53.37,13.542
2018-09-08,729.0,249.0,933.0,484.0,460.0,50.99,50.99,46.0,13.897
2018-09-09,543.0,233.0,918.0,302.0,247.0,50.6,50.6,44.99,13.897
2018-09-10,511.0,235.0,916.0,288.0,247.0,48.06,48.06,32.72,14.92
2018-09-11,395.0,212.0,981.0,152.0,261.0,46.9,51.55,46.9,14.5
2018-09-12,781.0,247.0,996.0,473.0,349.0,47.15,47.15,41.2,14.602
2018-09-13,390.0,278.0,946.0,82.0,149.0,50.65,50.65,48.2,15.017000000000001
2018-09-14,465.0,270.0,922.0,163.0,179.0,50.81,50.81,46.95,13.987
2018-09-15,767.0,274.0,949.0,468.0,458.0,44.26,44.26,44.26,13.584000000000001
2018-09-16,403.0,279.0,962.0,90.0,117.0,43.59,43.59,43.59,13.4
2018-09-17,771.0,184.0,937.0,457.0,420.0,41.74,44.35,41.74,13.655
2018-09-18,434.0,225.0,999.0,185.0,0.0,45.03,50.65,45.03,13.258
2018-09-19,498.0,179.0,985.0,296.0,269.0,41.69,53.0,41.69,13.14
2018-09-20,718.0,186.0,981.0,502.0,541.0,31.76,31.76,31.76,13.062000000000001
2018-09-21,771.0,239.0,1010.0,554.0,483.0,25.73,25.73,25.73,12.032
