,Business Type,Power System Resource  Type,Settlement Date,Settlement Period,Quantity ,Resolution
414,Wind generation,Wind Offshore,2015-01-23,41,3289.0,PT30M
415,Wind generation,Wind Onshore,2015-01-23,41,2869.0,PT30M
416,Solar generation,Solar,2015-01-23,41,0.0,PT30M
417,Wind generation,Wind Offshore,2015-01-23,42,3251.0,PT30M
418,Wind generation,Wind Onshore,2015-01-23,42,2856.0,PT30M
419,Solar generation,Solar,2015-01-23,42,0.0,PT30M
420,Wind generation,Wind Offshore,2015-01-24,4,3453.0,PT30M
421,Wind generation,Wind Onshore,2015-01-24,4,2934.0,PT30M
422,Solar generation,Solar,2015-01-24,4,0.0,PT30M
423,Solar generation,Solar,2015-01-24,5,0.0,PT30M
424,Wind generation,Wind Offshore,2015-01-24,5,3444.0,PT30M
425,Wind generation,Wind Onshore,2015-01-24,5,2911.0,PT30M
426,Wind generation,Wind Offshore,2015-01-24,13,3361.0,PT30M
427,Wind generation,Wind Onshore,2015-01-24,13,2760.0,PT30M
428,Solar generation,Solar,2015-01-24,13,0.0,PT30M
429,Wind generation,Wind Onshore,2015-01-24,14,2681.0,PT30M
430,Solar generation,Solar,2015-01-24,14,0.0,PT30M
431,Wind generation,Wind Offshore,2015-01-24,14,3354.0,PT30M
432,Wind generation,Wind Offshore,2015-01-24,24,3049.0,PT30M
433,Wind generation,Wind Onshore,2015-01-24,24,2892.0,PT30M
434,Solar generation,Solar,2015-01-24,24,1079.0,PT30M
435,Wind generation,Wind Offshore,2015-01-24,25,3138.0,PT30M
436,Wind generation,Wind Onshore,2015-01-24,25,2923.0,PT30M
437,Solar generation,Solar,2015-01-24,25,1211.0,PT30M
438,Wind generation,Wind Offshore,2015-01-24,37,2596.0,PT30M
439,Wind generation,Wind Onshore,2015-01-24,37,1840.0,PT30M
440,Solar generation,Solar,2015-01-24,37,0.0,PT30M
441,Wind generation,Wind Offshore,2015-01-24,38,2455.0,PT30M
442,Wind generation,Wind Onshore,2015-01-24,38,1770.0,PT30M
443,Solar generation,Solar,2015-01-24,38,0.0,PT30M
444,Wind generation,Wind Offshore,2015-01-25,1,1800.0,PT30M
445,Wind generation,Wind Onshore,2015-01-25,1,2336.0,PT30M
446,Solar generation,Solar,2015-01-25,1,0.0,PT30M
447,Wind generation,Wind Offshore,2015-01-25,14,1678.0,PT30M
448,Wind generation,Wind Onshore,2015-01-25,14,2460.0,PT30M
449,Solar generation,Solar,2015-01-25,14,0.0,PT30M
450,Solar generation,Solar,2015-01-25,15,0.0,PT30M
451,Wind generation,Wind Offshore,2015-01-25,15,1806.0,PT30M
452,Wind generation,Wind Onshore,2015-01-25,15,2477.0,PT30M
453,Wind generation,Wind Offshore,2015-01-25,27,2199.0,PT30M
454,Wind generation,Wind Onshore,2015-01-25,27,2875.0,PT30M
455,Solar generation,Solar,2015-01-25,27,731.0,PT30M
456,Wind generation,Wind Offshore,2015-01-25,28,2265.0,PT30M
457,Wind generation,Wind Onshore,2015-01-25,28,2954.0,PT30M
458,Solar generation,Solar,2015-01-25,28,712.0,PT30M
459,Wind generation,Wind Offshore,2015-01-25,38,2190.0,PT30M
460,Wind generation,Wind Onshore,2015-01-25,38,3179.0,PT30M
461,Solar generation,Solar,2015-01-25,38,0.0,PT30M
462,Wind generation,Wind Offshore,2015-01-25,39,2140.0,PT30M
463,Wind generation,Wind Onshore,2015-01-25,39,3059.0,PT30M
464,Solar generation,Solar,2015-01-25,39,0.0,PT30M
465,Wind generation,Wind Offshore,2015-01-26,13,2576.0,PT30M
466,Wind generation,Wind Onshore,2015-01-26,13,2879.0,PT30M
467,Solar generation,Solar,2015-01-26,13,0.0,PT30M
468,Wind generation,Wind Offshore,2015-01-26,14,2672.0,PT30M
469,Wind generation,Wind Onshore,2015-01-26,14,2920.0,PT30M
470,Solar generation,Solar,2015-01-26,14,0.0,PT30M
471,Wind generation,Wind Onshore,2015-01-26,26,2800.0,PT30M
472,Solar generation,Solar,2015-01-26,26,818.0,PT30M
473,Wind generation,Wind Offshore,2015-01-26,26,2794.0,PT30M
474,Wind generation,Wind Offshore,2015-01-26,27,2880.0,PT30M
475,Wind generation,Wind Onshore,2015-01-26,27,2850.0,PT30M
476,Solar generation,Solar,2015-01-26,27,788.0,PT30M
477,Wind generation,Wind Offshore,2015-01-26,36,2483.0,PT30M
478,Wind generation,Wind Onshore,2015-01-26,36,2427.0,PT30M
479,Solar generation,Solar,2015-01-26,36,0.0,PT30M
480,Wind generation,Wind Offshore,2015-01-26,37,2613.0,PT30M
481,Wind generation,Wind Onshore,2015-01-26,37,2253.0,PT30M
482,Solar generation,Solar,2015-01-26,37,0.0,PT30M
483,Wind generation,Wind Offshore,2015-01-27,1,2094.0,PT30M
484,Wind generation,Wind Onshore,2015-01-27,1,1754.0,PT30M
485,Solar generation,Solar,2015-01-27,1,0.0,PT30M
486,Wind generation,Wind Offshore,2015-01-27,13,1763.0,PT30M
487,Wind generation,Wind Onshore,2015-01-27,13,1915.0,PT30M
488,Solar generation,Solar,2015-01-27,13,0.0,PT30M
489,Wind generation,Wind Offshore,2015-01-27,14,1898.0,PT30M
490,Wind generation,Wind Onshore,2015-01-27,14,2134.0,PT30M
491,Solar generation,Solar,2015-01-27,14,0.0,PT30M
492,Wind generation,Wind Offshore,2015-01-27,24,1630.0,PT30M
493,Wind generation,Wind Onshore,2015-01-27,24,2348.0,PT30M
494,Solar generation,Solar,2015-01-27,24,727.0,PT30M
495,Wind generation,Wind Offshore,2015-01-27,25,1565.0,PT30M
496,Wind generation,Wind Onshore,2015-01-27,25,2468.0,PT30M
497,Solar generation,Solar,2015-01-27,25,860.0,PT30M
498,Wind generation,Wind Offshore,2015-01-27,36,1343.0,PT30M
499,Wind generation,Wind Onshore,2015-01-27,36,2770.0,PT30M
500,Solar generation,Solar,2015-01-27,36,0.0,PT30M
501,Wind generation,Wind Offshore,2015-01-27,37,1357.0,PT30M
502,Wind generation,Wind Onshore,2015-01-27,37,2706.0,PT30M
503,Solar generation,Solar,2015-01-27,37,0.0,PT30M
504,Wind generation,Wind Offshore,2015-01-27,47,2402.0,PT30M
505,Wind generation,Wind Onshore,2015-01-27,47,2746.0,PT30M
506,Solar generation,Solar,2015-01-27,47,0.0,PT30M
507,Wind generation,Wind Offshore,2015-01-27,48,2524.0,PT30M
508,Wind generation,Wind Onshore,2015-01-27,48,2743.0,PT30M
509,Solar generation,Solar,2015-01-27,48,0.0,PT30M
510,Wind generation,Wind Offshore,2015-01-28,8,3266.0,PT30M
511,Wind generation,Wind Onshore,2015-01-28,8,2509.0,PT30M
512,Solar generation,Solar,2015-01-28,8,0.0,PT30M
513,Wind generation,Wind Offshore,2015-01-28,9,3332.0,PT30M
514,Wind generation,Wind Onshore,2015-01-28,9,2521.0,PT30M
515,Solar generation,Solar,2015-01-28,9,0.0,PT30M
516,Wind generation,Wind Offshore,2015-01-28,19,3210.0,PT30M
517,Wind generation,Wind Onshore,2015-01-28,19,3668.0,PT30M
518,Solar generation,Solar,2015-01-28,19,28.0,PT30M
519,Wind generation,Wind Offshore,2015-01-28,20,3305.0,PT30M
520,Wind generation,Wind Onshore,2015-01-28,20,3713.0,PT30M
521,Solar generation,Solar,2015-01-28,20,101.0,PT30M
522,Solar generation,Solar,2015-01-28,29,962.0,PT30M
523,Wind generation,Wind Offshore,2015-01-28,29,3226.0,PT30M
524,Wind generation,Wind Onshore,2015-01-28,29,3596.0,PT30M
525,Wind generation,Wind Offshore,2015-01-28,30,3201.0,PT30M
526,Wind generation,Wind Onshore,2015-01-28,30,3510.0,PT30M
527,Solar generation,Solar,2015-01-28,30,882.0,PT30M
528,Wind generation,Wind Offshore,2015-01-28,31,3187.0,PT30M
529,Wind generation,Wind Onshore,2015-01-28,31,3432.0,PT30M
530,Solar generation,Solar,2015-01-28,31,802.0,PT30M
531,Wind generation,Wind Offshore,2015-01-28,34,3311.0,PT30M
532,Wind generation,Wind Onshore,2015-01-28,34,3589.0,PT30M
533,Solar generation,Solar,2015-01-28,34,236.0,PT30M
534,Wind generation,Wind Offshore,2015-01-28,35,3301.0,PT30M
535,Wind generation,Wind Onshore,2015-01-28,35,3456.0,PT30M
536,Solar generation,Solar,2015-01-28,35,70.0,PT30M
537,Wind generation,Wind Offshore,2015-01-28,47,3272.0,PT30M
538,Wind generation,Wind Onshore,2015-01-28,47,2920.0,PT30M
539,Solar generation,Solar,2015-01-28,47,0.0,PT30M
540,Wind generation,Wind Offshore,2015-01-28,48,3306.0,PT30M
541,Wind generation,Wind Onshore,2015-01-28,48,2846.0,PT30M
542,Solar generation,Solar,2015-01-28,48,0.0,PT30M
543,Wind generation,Wind Onshore,2015-01-29,7,2726.0,PT30M
544,Solar generation,Solar,2015-01-29,7,0.0,PT30M
545,Wind generation,Wind Offshore,2015-01-29,7,3408.0,PT30M
546,Wind generation,Wind Offshore,2015-01-29,8,3413.0,PT30M
547,Wind generation,Wind Onshore,2015-01-29,8,2912.0,PT30M
548,Solar generation,Solar,2015-01-29,8,0.0,PT30M
549,Wind generation,Wind Offshore,2015-01-29,19,3491.0,PT30M
550,Wind generation,Wind Onshore,2015-01-29,19,2244.0,PT30M
551,Solar generation,Solar,2015-01-29,19,112.0,PT30M
552,Wind generation,Wind Offshore,2015-01-29,20,3464.0,PT30M
553,Wind generation,Wind Onshore,2015-01-29,20,2171.0,PT30M
554,Solar generation,Solar,2015-01-29,20,280.0,PT30M
555,Wind generation,Wind Offshore,2015-01-29,33,2938.0,PT30M
556,Wind generation,Wind Onshore,2015-01-29,33,1837.0,PT30M
557,Solar generation,Solar,2015-01-29,33,305.0,PT30M
558,Wind generation,Wind Offshore,2015-01-29,34,2963.0,PT30M
559,Wind generation,Wind Onshore,2015-01-29,34,1812.0,PT30M
560,Solar generation,Solar,2015-01-29,34,190.0,PT30M
561,Wind generation,Wind Offshore,2015-01-29,45,2057.0,PT30M
562,Wind generation,Wind Onshore,2015-01-29,45,1361.0,PT30M
563,Solar generation,Solar,2015-01-29,45,0.0,PT30M
564,Wind generation,Wind Offshore,2015-01-29,46,2367.0,PT30M
565,Wind generation,Wind Onshore,2015-01-29,46,1535.0,PT30M
566,Solar generation,Solar,2015-01-29,46,0.0,PT30M
567,Wind generation,Wind Onshore,2015-01-30,8,2382.0,PT30M
568,Solar generation,Solar,2015-01-30,8,0.0,PT30M
569,Wind generation,Wind Offshore,2015-01-30,8,1734.0,PT30M
570,Wind generation,Wind Offshore,2015-01-30,28,2068.0,PT30M
571,Wind generation,Wind Onshore,2015-01-30,28,2648.0,PT30M
572,Solar generation,Solar,2015-01-30,28,1114.0,PT30M
573,Wind generation,Wind Offshore,2015-01-31,19,1796.0,PT30M
574,Wind generation,Wind Onshore,2015-01-31,19,3059.0,PT30M
575,Solar generation,Solar,2015-01-31,19,77.0,PT30M
576,Wind generation,Wind Offshore,2015-01-31,20,1836.0,PT30M
577,Wind generation,Wind Onshore,2015-01-31,20,3010.0,PT30M
578,Solar generation,Solar,2015-01-31,20,152.0,PT30M
579,Wind generation,Wind Offshore,2015-01-31,32,2335.0,PT30M
580,Wind generation,Wind Onshore,2015-01-31,32,3359.0,PT30M
581,Solar generation,Solar,2015-01-31,32,452.0,PT30M
582,Wind generation,Wind Offshore,2015-02-01,12,3324.0,PT30M
583,Wind generation,Wind Onshore,2015-02-01,12,3476.0,PT30M
584,Solar generation,Solar,2015-02-01,12,0.0,PT30M
585,Wind generation,Wind Offshore,2015-02-01,13,3377.0,PT30M
586,Wind generation,Wind Onshore,2015-02-01,13,3473.0,PT30M
587,Solar generation,Solar,2015-02-01,13,4.0,PT30M
588,Wind generation,Wind Offshore,2015-02-02,12,1636.0,PT30M
589,Wind generation,Wind Onshore,2015-02-02,12,1351.0,PT30M
590,Solar generation,Solar,2015-02-02,12,0.0,PT30M
591,Wind generation,Wind Offshore,2015-02-02,33,1008.0,PT30M
592,Wind generation,Wind Onshore,2015-02-02,33,572.0,PT30M
593,Solar generation,Solar,2015-02-02,33,420.0,PT30M
594,Wind generation,Wind Offshore,2015-02-03,2,422.0,PT30M
595,Wind generation,Wind Onshore,2015-02-03,2,594.0,PT30M
596,Solar generation,Solar,2015-02-03,2,0.0,PT30M
597,Wind generation,Wind Offshore,2015-02-03,22,1107.0,PT30M
598,Wind generation,Wind Onshore,2015-02-03,22,1658.0,PT30M
599,Solar generation,Solar,2015-02-03,22,698.0,PT30M
600,Wind generation,Wind Offshore,2015-02-03,44,1710.0,PT30M
601,Wind generation,Wind Onshore,2015-02-03,44,1259.0,PT30M
602,Solar generation,Solar,2015-02-03,44,0.0,PT30M
603,Wind generation,Wind Offshore,2015-02-04,4,1094.0,PT30M
604,Wind generation,Wind Onshore,2015-02-04,4,1200.0,PT30M
605,Solar generation,Solar,2015-02-04,4,0.0,PT30M
606,Wind generation,Wind Offshore,2015-02-04,25,1283.0,PT30M
607,Wind generation,Wind Onshore,2015-02-04,25,789.0,PT30M
608,Solar generation,Solar,2015-02-04,25,1378.0,PT30M
609,Wind generation,Wind Offshore,2015-02-04,40,1560.0,PT30M
610,Wind generation,Wind Onshore,2015-02-04,40,1131.0,PT30M
611,Solar generation,Solar,2015-02-04,40,0.0,PT30M
612,Wind generation,Wind Offshore,2015-02-05,40,2075.0,PT30M
613,Wind generation,Wind Onshore,2015-02-05,40,503.0,PT30M
614,Solar generation,Solar,2015-02-05,40,0.0,PT30M
615,Wind generation,Wind Offshore,2015-02-06,12,1632.0,PT30M
616,Wind generation,Wind Onshore,2015-02-06,12,392.0,PT30M
617,Solar generation,Solar,2015-02-06,12,0.0,PT30M
618,Wind generation,Wind Offshore,2015-02-06,36,1529.0,PT30M
619,Wind generation,Wind Onshore,2015-02-06,36,630.0,PT30M
620,Solar generation,Solar,2015-02-06,36,0.0,PT30M
621,Wind generation,Wind Offshore,2015-02-07,11,859.0,PT30M
622,Wind generation,Wind Onshore,2015-02-07,11,1109.0,PT30M
623,Solar generation,Solar,2015-02-07,11,0.0,PT30M
624,Wind generation,Wind Offshore,2015-02-07,12,899.0,PT30M
625,Wind generation,Wind Onshore,2015-02-07,12,1070.0,PT30M
626,Solar generation,Solar,2015-02-07,12,0.0,PT30M
627,Wind generation,Wind Offshore,2015-02-07,26,773.0,PT30M
628,Wind generation,Wind Onshore,2015-02-07,26,1397.0,PT30M
629,Solar generation,Solar,2015-02-07,26,792.0,PT30M
630,Wind generation,Wind Offshore,2015-02-07,27,845.0,PT30M
631,Wind generation,Wind Onshore,2015-02-07,27,1438.0,PT30M
632,Solar generation,Solar,2015-02-07,27,790.0,PT30M
633,Wind generation,Wind Offshore,2015-02-07,41,1154.0,PT30M
634,Wind generation,Wind Onshore,2015-02-07,41,1016.0,PT30M
635,Solar generation,Solar,2015-02-07,41,0.0,PT30M
636,Wind generation,Wind Offshore,2015-02-07,42,1158.0,PT30M
637,Wind generation,Wind Onshore,2015-02-07,42,951.0,PT30M
638,Solar generation,Solar,2015-02-07,42,0.0,PT30M
639,Wind generation,Wind Offshore,2015-02-08,3,1556.0,PT30M
640,Wind generation,Wind Onshore,2015-02-08,3,683.0,PT30M
641,Solar generation,Solar,2015-02-08,3,0.0,PT30M
642,Wind generation,Wind Offshore,2015-02-08,4,1697.0,PT30M
643,Wind generation,Wind Onshore,2015-02-08,4,702.0,PT30M
644,Solar generation,Solar,2015-02-08,4,0.0,PT30M
645,Wind generation,Wind Offshore,2015-02-08,14,1591.0,PT30M
646,Wind generation,Wind Onshore,2015-02-08,14,1170.0,PT30M
647,Solar generation,Solar,2015-02-08,14,0.0,PT30M
648,Wind generation,Wind Offshore,2015-02-08,38,774.0,PT30M
649,Wind generation,Wind Onshore,2015-02-08,38,2442.0,PT30M
650,Solar generation,Solar,2015-02-08,38,0.0,PT30M
651,Wind generation,Wind Offshore,2015-02-08,39,816.0,PT30M
652,Wind generation,Wind Onshore,2015-02-08,39,2436.0,PT30M
653,Solar generation,Solar,2015-02-08,39,0.0,PT30M
654,Wind generation,Wind Offshore,2015-02-09,1,1167.0,PT30M
655,Wind generation,Wind Onshore,2015-02-09,1,2277.0,PT30M
656,Solar generation,Solar,2015-02-09,1,0.0,PT30M
657,Wind generation,Wind Offshore,2015-02-09,21,809.0,PT30M
658,Wind generation,Wind Onshore,2015-02-09,21,1965.0,PT30M
659,Solar generation,Solar,2015-02-09,21,645.0,PT30M
660,Wind generation,Wind Offshore,2015-02-09,22,725.0,PT30M
661,Wind generation,Wind Onshore,2015-02-09,22,1952.0,PT30M
662,Solar generation,Solar,2015-02-09,22,814.0,PT30M
663,Wind generation,Wind Offshore,2015-02-09,35,226.0,PT30M
664,Wind generation,Wind Onshore,2015-02-09,35,1762.0,PT30M
665,Solar generation,Solar,2015-02-09,35,280.0,PT30M
666,Wind generation,Wind Offshore,2015-02-09,36,222.0,PT30M
667,Wind generation,Wind Onshore,2015-02-09,36,1676.0,PT30M
668,Solar generation,Solar,2015-02-09,36,0.0,PT30M
669,Wind generation,Wind Offshore,2015-02-10,20,50.0,PT30M
670,Wind generation,Wind Onshore,2015-02-10,20,840.0,PT30M
671,Solar generation,Solar,2015-02-10,20,174.0,PT30M
672,Wind generation,Wind Onshore,2015-02-10,21,812.0,PT30M
673,Solar generation,Solar,2015-02-10,21,260.0,PT30M
674,Wind generation,Wind Offshore,2015-02-10,21,45.0,PT30M
675,Wind generation,Wind Offshore,2015-02-10,36,103.0,PT30M
676,Wind generation,Wind Onshore,2015-02-10,36,503.0,PT30M
677,Solar generation,Solar,2015-02-10,36,0.0,PT30M
678,Wind generation,Wind Offshore,2015-02-11,8,271.0,PT30M
679,Wind generation,Wind Onshore,2015-02-11,8,639.0,PT30M
680,Solar generation,Solar,2015-02-11,8,0.0,PT30M
681,Wind generation,Wind Offshore,2015-02-11,27,315.0,PT30M
682,Wind generation,Wind Onshore,2015-02-11,27,996.0,PT30M
683,Solar generation,Solar,2015-02-11,27,321.0,PT30M
684,Wind generation,Wind Offshore,2015-02-11,28,298.0,PT30M
685,Wind generation,Wind Onshore,2015-02-11,28,1030.0,PT30M
686,Solar generation,Solar,2015-02-11,28,308.0,PT30M
687,Wind generation,Wind Offshore,2015-02-11,41,189.0,PT30M
688,Wind generation,Wind Onshore,2015-02-11,41,750.0,PT30M
689,Solar generation,Solar,2015-02-11,41,0.0,PT30M
690,Wind generation,Wind Offshore,2015-02-11,42,208.0,PT30M
691,Wind generation,Wind Onshore,2015-02-11,42,683.0,PT30M
692,Solar generation,Solar,2015-02-11,42,0.0,PT30M
693,Wind generation,Wind Offshore,2015-02-12,5,127.0,PT30M
694,Wind generation,Wind Onshore,2015-02-12,5,606.0,PT30M
695,Solar generation,Solar,2015-02-12,5,0.0,PT30M
696,Wind generation,Wind Offshore,2015-02-12,27,198.0,PT30M
697,Wind generation,Wind Onshore,2015-02-12,27,414.0,PT30M
698,Solar generation,Solar,2015-02-12,27,542.0,PT30M
699,Wind generation,Wind Offshore,2015-02-12,28,201.0,PT30M
700,Wind generation,Wind Onshore,2015-02-12,28,411.0,PT30M
701,Solar generation,Solar,2015-02-12,28,508.0,PT30M
702,Wind generation,Wind Offshore,2015-02-12,40,1029.0,PT30M
703,Wind generation,Wind Onshore,2015-02-12,40,1313.0,PT30M
704,Solar generation,Solar,2015-02-12,40,0.0,PT30M
705,Wind generation,Wind Offshore,2015-02-12,41,1186.0,PT30M
706,Wind generation,Wind Onshore,2015-02-12,41,1533.0,PT30M
707,Solar generation,Solar,2015-02-12,41,0.0,PT30M
708,Wind generation,Wind Offshore,2015-02-13,4,1977.0,PT30M
709,Wind generation,Wind Onshore,2015-02-13,4,2343.0,PT30M
710,Solar generation,Solar,2015-02-13,4,0.0,PT30M
711,Wind generation,Wind Offshore,2015-02-13,5,2083.0,PT30M
712,Wind generation,Wind Onshore,2015-02-13,5,2335.0,PT30M
713,Solar generation,Solar,2015-02-13,5,0.0,PT30M
714,Wind generation,Wind Offshore,2015-02-13,18,3538.0,PT30M
715,Wind generation,Wind Onshore,2015-02-13,18,2433.0,PT30M
716,Solar generation,Solar,2015-02-13,18,59.0,PT30M
717,Wind generation,Wind Offshore,2015-02-13,40,2358.0,PT30M
718,Wind generation,Wind Onshore,2015-02-13,40,1137.0,PT30M
719,Solar generation,Solar,2015-02-13,40,0.0,PT30M
720,Wind generation,Wind Offshore,2015-02-13,41,2431.0,PT30M
721,Wind generation,Wind Onshore,2015-02-13,41,1013.0,PT30M
722,Solar generation,Solar,2015-02-13,41,0.0,PT30M
723,Wind generation,Wind Offshore,2015-02-13,42,2329.0,PT30M
724,Wind generation,Wind Onshore,2015-02-13,42,903.0,PT30M
725,Solar generation,Solar,2015-02-13,42,0.0,PT30M
726,Wind generation,Wind Offshore,2015-02-13,46,2447.0,PT30M
727,Wind generation,Wind Onshore,2015-02-13,46,743.0,PT30M
728,Solar generation,Solar,2015-02-13,46,0.0,PT30M
729,Wind generation,Wind Offshore,2015-02-13,47,2469.0,PT30M
730,Wind generation,Wind Onshore,2015-02-13,47,740.0,PT30M
731,Solar generation,Solar,2015-02-13,47,0.0,PT30M
732,Wind generation,Wind Offshore,2015-02-14,9,1863.0,PT30M
733,Wind generation,Wind Onshore,2015-02-14,9,688.0,PT30M
734,Solar generation,Solar,2015-02-14,9,0.0,PT30M
735,Wind generation,Wind Offshore,2015-02-14,10,1897.0,PT30M
736,Wind generation,Wind Onshore,2015-02-14,10,653.0,PT30M
737,Solar generation,Solar,2015-02-14,10,0.0,PT30M
738,Wind generation,Wind Offshore,2015-02-14,22,1147.0,PT30M
739,Wind generation,Wind Onshore,2015-02-14,22,538.0,PT30M
740,Solar generation,Solar,2015-02-14,22,612.0,PT30M
741,Wind generation,Wind Offshore,2015-02-14,23,1208.0,PT30M
742,Wind generation,Wind Onshore,2015-02-14,23,589.0,PT30M
743,Solar generation,Solar,2015-02-14,23,788.0,PT30M
744,Wind generation,Wind Offshore,2015-02-14,37,1053.0,PT30M
745,Wind generation,Wind Onshore,2015-02-14,37,870.0,PT30M
746,Solar generation,Solar,2015-02-14,37,15.0,PT30M
747,Solar generation,Solar,2015-02-15,3,0.0,PT30M
748,Wind generation,Wind Offshore,2015-02-15,3,730.0,PT30M
749,Wind generation,Wind Onshore,2015-02-15,3,1279.0,PT30M
750,Wind generation,Wind Offshore,2015-02-15,4,751.0,PT30M
751,Wind generation,Wind Onshore,2015-02-15,4,1318.0,PT30M
752,Solar generation,Solar,2015-02-15,4,0.0,PT30M
753,Wind generation,Wind Offshore,2015-02-15,14,578.0,PT30M
754,Wind generation,Wind Onshore,2015-02-15,14,1971.0,PT30M
755,Solar generation,Solar,2015-02-15,14,0.0,PT30M
756,Wind generation,Wind Offshore,2015-02-15,15,627.0,PT30M
757,Wind generation,Wind Onshore,2015-02-15,15,2038.0,PT30M
758,Solar generation,Solar,2015-02-15,15,0.0,PT30M
759,Wind generation,Wind Offshore,2015-02-15,28,927.0,PT30M
760,Wind generation,Wind Onshore,2015-02-15,28,2157.0,PT30M
761,Solar generation,Solar,2015-02-15,28,887.0,PT30M
762,Wind generation,Wind Onshore,2015-02-15,29,2096.0,PT30M
763,Solar generation,Solar,2015-02-15,29,922.0,PT30M
764,Wind generation,Wind Offshore,2015-02-15,29,806.0,PT30M
765,Wind generation,Wind Offshore,2015-02-15,43,1438.0,PT30M
766,Wind generation,Wind Onshore,2015-02-15,43,2735.0,PT30M
767,Solar generation,Solar,2015-02-15,43,0.0,PT30M
768,Wind generation,Wind Offshore,2015-02-16,12,1019.0,PT30M
769,Wind generation,Wind Onshore,2015-02-16,12,1252.0,PT30M
770,Solar generation,Solar,2015-02-16,12,0.0,PT30M
771,Wind generation,Wind Offshore,2015-02-16,13,508.0,PT30M
772,Wind generation,Wind Onshore,2015-02-16,13,952.0,PT30M
773,Solar generation,Solar,2015-02-16,13,0.0,PT30M
774,Wind generation,Wind Offshore,2015-02-16,26,962.0,PT30M
775,Wind generation,Wind Onshore,2015-02-16,26,1709.0,PT30M
776,Solar generation,Solar,2015-02-16,26,628.0,PT30M
777,Wind generation,Wind Offshore,2015-02-16,27,971.0,PT30M
778,Wind generation,Wind Onshore,2015-02-16,27,1793.0,PT30M
779,Solar generation,Solar,2015-02-16,27,651.0,PT30M
780,Wind generation,Wind Offshore,2015-02-16,41,791.0,PT30M
781,Wind generation,Wind Onshore,2015-02-16,41,1634.0,PT30M
782,Solar generation,Solar,2015-02-16,41,0.0,PT30M
783,Wind generation,Wind Offshore,2015-02-16,42,780.0,PT30M
