,Business Type,Power System Resource  Type,Settlement Date,Settlement Period,Quantity,Resolution
14830,Wind generation,Wind Offshore,2015-07-10,43,1175.0510000000002,PT30M
14831,Wind generation,Wind Onshore,2015-07-10,43,2275.025,PT30M
14832,Solar generation,Solar,2015-07-10,44,286.0,PT30M
14833,Wind generation,Wind Offshore,2015-07-10,44,1175.0510000000002,PT30M
14834,Wind generation,Wind Onshore,2015-07-10,44,2275.025,PT30M
14835,Solar generation,Solar,2015-07-10,45,83.0,PT30M
14836,Wind generation,Wind Offshore,2015-07-10,45,1380.264,PT30M
14837,Wind generation,Wind Onshore,2015-07-10,45,2215.39,PT30M
14838,Solar generation,Solar,2015-07-10,46,42.0,PT30M
14839,Wind generation,Wind Offshore,2015-07-10,46,1380.264,PT30M
14840,Wind generation,Wind Onshore,2015-07-10,46,2215.39,PT30M
14841,Solar generation,Solar,2015-07-10,47,0.0,PT30M
14842,Wind generation,Wind Offshore,2015-07-10,47,1479.2089999999998,PT30M
14843,Wind generation,Wind Onshore,2015-07-10,47,2161.139,PT30M
14844,Solar generation,Solar,2015-07-10,48,0.0,PT30M
14845,Wind generation,Wind Offshore,2015-07-10,48,1479.2089999999998,PT30M
14846,Wind generation,Wind Onshore,2015-07-10,48,2161.139,PT30M
14847,Solar generation,Solar,2015-07-11,1,0.0,PT30M
14848,Wind generation,Wind Offshore,2015-07-11,1,1598.485,PT30M
14849,Wind generation,Wind Onshore,2015-07-11,1,2146.074,PT30M
14850,Solar generation,Solar,2015-07-11,2,0.0,PT30M
14851,Wind generation,Wind Offshore,2015-07-11,2,1598.485,PT30M
14852,Wind generation,Wind Onshore,2015-07-11,2,2146.074,PT30M
14853,Solar generation,Solar,2015-07-11,3,0.0,PT30M
14854,Wind generation,Wind Offshore,2015-07-11,3,1844.76,PT30M
14855,Wind generation,Wind Onshore,2015-07-11,3,2861.202,PT30M
14856,Solar generation,Solar,2015-07-11,4,0.0,PT30M
14857,Wind generation,Wind Offshore,2015-07-11,4,1844.76,PT30M
14858,Wind generation,Wind Onshore,2015-07-11,4,2861.202,PT30M
14859,Solar generation,Solar,2015-07-11,5,0.0,PT30M
14860,Wind generation,Wind Offshore,2015-07-11,5,1676.096,PT30M
14861,Wind generation,Wind Onshore,2015-07-11,5,2861.125,PT30M
14862,Solar generation,Solar,2015-07-11,6,0.0,PT30M
14863,Wind generation,Wind Offshore,2015-07-11,6,1676.096,PT30M
14864,Wind generation,Wind Onshore,2015-07-11,6,2861.125,PT30M
14865,Solar generation,Solar,2015-07-11,7,0.0,PT30M
14866,Wind generation,Wind Offshore,2015-07-11,7,1429.896,PT30M
14867,Wind generation,Wind Onshore,2015-07-11,7,2786.736,PT30M
14868,Solar generation,Solar,2015-07-11,8,0.0,PT30M
14869,Wind generation,Wind Offshore,2015-07-11,8,1429.896,PT30M
14870,Wind generation,Wind Onshore,2015-07-11,8,2786.736,PT30M
14871,Solar generation,Solar,2015-07-11,9,0.0,PT30M
14872,Wind generation,Wind Offshore,2015-07-11,9,1182.933,PT30M
14873,Wind generation,Wind Onshore,2015-07-11,9,2653.389,PT30M
14874,Solar generation,Solar,2015-07-11,10,2.0,PT30M
14875,Wind generation,Wind Offshore,2015-07-11,10,1182.933,PT30M
14876,Wind generation,Wind Onshore,2015-07-11,10,2653.389,PT30M
14877,Solar generation,Solar,2015-07-11,11,3.0,PT30M
14878,Wind generation,Wind Offshore,2015-07-11,11,948.0830000000001,PT30M
14879,Wind generation,Wind Onshore,2015-07-11,11,2437.626,PT30M
14880,Solar generation,Solar,2015-07-11,12,104.0,PT30M
14881,Wind generation,Wind Offshore,2015-07-11,12,948.0830000000001,PT30M
14882,Wind generation,Wind Onshore,2015-07-11,12,2437.626,PT30M
14883,Solar generation,Solar,2015-07-11,13,205.0,PT30M
14884,Wind generation,Wind Offshore,2015-07-11,13,734.711,PT30M
14885,Wind generation,Wind Onshore,2015-07-11,13,2244.968,PT30M
14886,Solar generation,Solar,2015-07-11,14,520.0,PT30M
14887,Wind generation,Wind Offshore,2015-07-11,14,734.711,PT30M
14888,Wind generation,Wind Onshore,2015-07-11,14,2244.968,PT30M
14889,Solar generation,Solar,2015-07-11,15,835.0,PT30M
14890,Wind generation,Wind Offshore,2015-07-11,15,616.172,PT30M
14891,Wind generation,Wind Onshore,2015-07-11,15,2087.486,PT30M
14892,Solar generation,Solar,2015-07-11,16,1308.0,PT30M
14893,Wind generation,Wind Offshore,2015-07-11,16,616.172,PT30M
14894,Wind generation,Wind Onshore,2015-07-11,16,2087.486,PT30M
14895,Solar generation,Solar,2015-07-11,17,1781.0,PT30M
14896,Wind generation,Wind Offshore,2015-07-11,17,754.0139999999999,PT30M
14897,Wind generation,Wind Onshore,2015-07-11,17,2224.062,PT30M
14898,Solar generation,Solar,2015-07-11,18,2275.0,PT30M
14899,Wind generation,Wind Offshore,2015-07-11,18,754.0139999999999,PT30M
14900,Wind generation,Wind Onshore,2015-07-11,18,2224.062,PT30M
14901,Solar generation,Solar,2015-07-11,19,2768.0,PT30M
14902,Wind generation,Wind Offshore,2015-07-11,19,911.2180000000001,PT30M
14903,Wind generation,Wind Onshore,2015-07-11,19,2395.853,PT30M
14904,Solar generation,Solar,2015-07-11,20,3185.0,PT30M
14905,Wind generation,Wind Offshore,2015-07-11,20,911.2180000000001,PT30M
14906,Wind generation,Wind Onshore,2015-07-11,20,2395.853,PT30M
14907,Solar generation,Solar,2015-07-11,21,3602.0,PT30M
14908,Wind generation,Wind Offshore,2015-07-11,21,1005.673,PT30M
14909,Wind generation,Wind Onshore,2015-07-11,21,2595.1929999999998,PT30M
14910,Solar generation,Solar,2015-07-11,22,4206.0,PT30M
14911,Wind generation,Wind Offshore,2015-07-11,22,1005.673,PT30M
14912,Wind generation,Wind Onshore,2015-07-11,22,2595.1929999999998,PT30M
14913,Solar generation,Solar,2015-07-11,23,4810.0,PT30M
14914,Wind generation,Wind Offshore,2015-07-11,23,999.2669999999999,PT30M
14915,Wind generation,Wind Onshore,2015-07-11,23,2608.7070000000003,PT30M
14916,Solar generation,Solar,2015-07-11,24,5057.0,PT30M
14917,Wind generation,Wind Offshore,2015-07-11,24,999.2669999999999,PT30M
14918,Wind generation,Wind Onshore,2015-07-11,24,2608.7070000000003,PT30M
14919,Solar generation,Solar,2015-07-11,27,5561.0,PT30M
14920,Wind generation,Wind Offshore,2015-07-11,27,937.038,PT30M
14921,Wind generation,Wind Onshore,2015-07-11,27,3128.8720000000003,PT30M
14922,Solar generation,Solar,2015-07-11,28,5461.0,PT30M
14923,Wind generation,Wind Offshore,2015-07-11,28,937.038,PT30M
14924,Wind generation,Wind Onshore,2015-07-11,28,3128.8720000000003,PT30M
14925,Solar generation,Solar,2015-07-11,29,5360.0,PT30M
14926,Wind generation,Wind Offshore,2015-07-11,29,948.25,PT30M
14927,Wind generation,Wind Onshore,2015-07-11,29,3234.812,PT30M
14928,Solar generation,Solar,2015-07-11,33,3945.0,PT30M
14929,Wind generation,Wind Offshore,2015-07-11,33,1033.9260000000002,PT30M
14930,Wind generation,Wind Onshore,2015-07-11,33,3437.55,PT30M
14931,Solar generation,Solar,2015-07-11,34,3513.0,PT30M
14932,Wind generation,Wind Offshore,2015-07-11,34,1033.9260000000002,PT30M
14933,Wind generation,Wind Onshore,2015-07-11,34,3437.55,PT30M
14934,Solar generation,Solar,2015-07-11,35,3081.0,PT30M
14935,Wind generation,Wind Offshore,2015-07-11,35,1169.54,PT30M
14936,Wind generation,Wind Onshore,2015-07-11,35,3450.7059999999997,PT30M
14937,Solar generation,Solar,2015-07-11,38,1822.0,PT30M
14938,Wind generation,Wind Offshore,2015-07-11,38,1270.8980000000001,PT30M
14939,Wind generation,Wind Onshore,2015-07-11,38,3452.1540000000005,PT30M
14940,Solar generation,Solar,2015-07-11,39,1427.0,PT30M
14941,Wind generation,Wind Offshore,2015-07-11,39,1395.183,PT30M
14942,Wind generation,Wind Onshore,2015-07-11,39,3484.94,PT30M
14943,Solar generation,Solar,2015-07-11,40,1122.0,PT30M
14944,Wind generation,Wind Offshore,2015-07-11,40,1395.183,PT30M
14945,Wind generation,Wind Onshore,2015-07-11,40,3484.94,PT30M
14946,Solar generation,Solar,2015-07-11,41,817.0,PT30M
14947,Wind generation,Wind Offshore,2015-07-11,41,1421.851,PT30M
14948,Wind generation,Wind Onshore,2015-07-11,41,3825.6820000000002,PT30M
14949,Solar generation,Solar,2015-07-11,42,582.0,PT30M
14950,Wind generation,Wind Offshore,2015-07-11,42,1421.851,PT30M
14951,Wind generation,Wind Onshore,2015-07-11,42,3825.6820000000002,PT30M
14952,Solar generation,Solar,2015-07-12,1,0.0,PT30M
14953,Wind generation,Wind Offshore,2015-07-12,1,1522.33,PT30M
14954,Wind generation,Wind Onshore,2015-07-12,1,4145.745,PT30M
14955,Solar generation,Solar,2015-07-12,6,0.0,PT30M
14956,Wind generation,Wind Offshore,2015-07-12,6,1685.017,PT30M
14957,Wind generation,Wind Onshore,2015-07-12,6,3765.2070000000003,PT30M
14958,Solar generation,Solar,2015-07-12,24,2144.0,PT30M
14959,Wind generation,Wind Offshore,2015-07-12,24,2170.281,PT30M
14960,Wind generation,Wind Onshore,2015-07-12,24,2770.98,PT30M
14961,Solar generation,Solar,2015-07-12,25,2469.0,PT30M
14962,Wind generation,Wind Offshore,2015-07-12,25,2092.89,PT30M
14963,Wind generation,Wind Onshore,2015-07-12,25,2806.228,PT30M
14964,Solar generation,Solar,2015-07-12,33,3702.0,PT30M
14965,Wind generation,Wind Offshore,2015-07-12,33,1743.1670000000001,PT30M
14966,Wind generation,Wind Onshore,2015-07-12,33,2719.6209999999996,PT30M
14967,Solar generation,Solar,2015-07-12,34,3488.0,PT30M
14968,Wind generation,Wind Offshore,2015-07-12,34,1743.1670000000001,PT30M
14969,Wind generation,Wind Onshore,2015-07-12,34,2719.6209999999996,PT30M
14970,Solar generation,Solar,2015-07-12,46,40.0,PT30M
14971,Wind generation,Wind Offshore,2015-07-12,46,1133.7269999999999,PT30M
14972,Wind generation,Wind Onshore,2015-07-12,46,1144.677,PT30M
14973,Solar generation,Solar,2015-07-12,47,0.0,PT30M
14974,Wind generation,Wind Offshore,2015-07-12,47,1100.215,PT30M
14975,Wind generation,Wind Onshore,2015-07-12,47,1067.4160000000002,PT30M
14976,Solar generation,Solar,2015-07-13,7,0.0,PT30M
14977,Wind generation,Wind Offshore,2015-07-13,7,941.0269999999999,PT30M
14978,Wind generation,Wind Onshore,2015-07-13,7,1053.29,PT30M
14979,Solar generation,Solar,2015-07-13,28,1661.0,PT30M
14980,Wind generation,Wind Offshore,2015-07-13,28,983.204,PT30M
14981,Wind generation,Wind Onshore,2015-07-13,28,931.628,PT30M
14982,Solar generation,Solar,2015-07-14,12,27.0,PT30M
14983,Wind generation,Wind Offshore,2015-07-14,12,745.255,PT30M
14984,Wind generation,Wind Onshore,2015-07-14,12,484.472,PT30M
14985,Solar generation,Solar,2015-07-14,13,53.0,PT30M
14986,Wind generation,Wind Offshore,2015-07-14,13,656.883,PT30M
14987,Wind generation,Wind Onshore,2015-07-14,13,440.7,PT30M
14988,Solar generation,Solar,2015-07-14,25,1896.0,PT30M
14989,Wind generation,Wind Offshore,2015-07-14,25,427.32599999999996,PT30M
14990,Wind generation,Wind Onshore,2015-07-14,25,427.564,PT30M
14991,Solar generation,Solar,2015-07-14,26,2048.0,PT30M
14992,Wind generation,Wind Offshore,2015-07-14,26,427.32599999999996,PT30M
14993,Wind generation,Wind Onshore,2015-07-14,26,427.564,PT30M
14994,Solar generation,Solar,2015-07-14,39,971.0,PT30M
14995,Wind generation,Wind Offshore,2015-07-14,39,529.016,PT30M
14996,Wind generation,Wind Onshore,2015-07-14,39,594.305,PT30M
14997,Solar generation,Solar,2015-07-15,9,0.0,PT30M
14998,Wind generation,Wind Offshore,2015-07-15,9,343.376,PT30M
14999,Wind generation,Wind Onshore,2015-07-15,9,718.926,PT30M
15000,Solar generation,Solar,2015-07-15,10,0.0,PT30M
15001,Wind generation,Wind Offshore,2015-07-15,10,343.376,PT30M
15002,Wind generation,Wind Onshore,2015-07-15,10,718.926,PT30M
15003,Solar generation,Solar,2015-07-15,11,0.0,PT30M
15004,Wind generation,Wind Offshore,2015-07-15,11,369.478,PT30M
15005,Wind generation,Wind Onshore,2015-07-15,11,758.084,PT30M
15006,Solar generation,Solar,2015-07-15,15,254.0,PT30M
15007,Wind generation,Wind Offshore,2015-07-15,15,401.495,PT30M
15008,Wind generation,Wind Onshore,2015-07-15,15,799.7080000000001,PT30M
15009,Solar generation,Solar,2015-07-15,16,420.0,PT30M
15010,Wind generation,Wind Offshore,2015-07-15,16,401.495,PT30M
15011,Wind generation,Wind Onshore,2015-07-15,16,799.7080000000001,PT30M
15012,Solar generation,Solar,2015-07-15,27,4686.0,PT30M
15013,Wind generation,Wind Offshore,2015-07-15,27,452.969,PT30M
15014,Wind generation,Wind Onshore,2015-07-15,27,821.668,PT30M
15015,Solar generation,Solar,2015-07-15,28,4888.0,PT30M
15016,Wind generation,Wind Offshore,2015-07-15,28,452.969,PT30M
15017,Wind generation,Wind Onshore,2015-07-15,28,821.668,PT30M
15018,Solar generation,Solar,2015-07-15,29,5089.0,PT30M
15019,Wind generation,Wind Offshore,2015-07-15,29,423.79699999999997,PT30M
15020,Wind generation,Wind Onshore,2015-07-15,29,758.0830000000001,PT30M
15021,Solar generation,Solar,2015-07-15,33,4594.0,PT30M
15022,Wind generation,Wind Offshore,2015-07-15,33,418.48900000000003,PT30M
15023,Wind generation,Wind Onshore,2015-07-15,33,701.763,PT30M
15024,Solar generation,Solar,2015-07-15,34,4252.0,PT30M
15025,Wind generation,Wind Offshore,2015-07-15,34,418.48900000000003,PT30M
15026,Wind generation,Wind Onshore,2015-07-15,34,701.763,PT30M
15027,Solar generation,Solar,2015-07-15,35,3909.0,PT30M
15028,Wind generation,Wind Offshore,2015-07-15,35,425.56,PT30M
15029,Wind generation,Wind Onshore,2015-07-15,35,652.25,PT30M
15030,Solar generation,Solar,2015-07-15,39,2071.0,PT30M
15031,Wind generation,Wind Offshore,2015-07-15,39,460.2,PT30M
15032,Wind generation,Wind Onshore,2015-07-15,39,591.298,PT30M
15033,Solar generation,Solar,2015-07-15,40,1658.0,PT30M
15034,Wind generation,Wind Offshore,2015-07-15,40,460.2,PT30M
15035,Wind generation,Wind Onshore,2015-07-15,40,591.298,PT30M
15036,Solar generation,Solar,2015-07-16,1,0.0,PT30M
15037,Wind generation,Wind Offshore,2015-07-16,1,316.311,PT30M
15038,Wind generation,Wind Onshore,2015-07-16,1,358.57,PT30M
15039,Solar generation,Solar,2015-07-16,2,0.0,PT30M
15040,Wind generation,Wind Offshore,2015-07-16,2,316.311,PT30M
15041,Wind generation,Wind Onshore,2015-07-16,2,358.57,PT30M
15042,Solar generation,Solar,2015-07-16,3,0.0,PT30M
15043,Wind generation,Wind Offshore,2015-07-16,3,243.947,PT30M
15044,Wind generation,Wind Onshore,2015-07-16,3,357.944,PT30M
15045,Solar generation,Solar,2015-07-16,4,0.0,PT30M
15046,Wind generation,Wind Offshore,2015-07-16,4,243.947,PT30M
15047,Wind generation,Wind Onshore,2015-07-16,4,357.944,PT30M
15048,Solar generation,Solar,2015-07-16,5,0.0,PT30M
15049,Wind generation,Wind Offshore,2015-07-16,5,251.30599999999998,PT30M
15050,Wind generation,Wind Onshore,2015-07-16,5,346.626,PT30M
15051,Solar generation,Solar,2015-07-16,6,0.0,PT30M
15052,Wind generation,Wind Offshore,2015-07-16,6,251.30599999999998,PT30M
15053,Wind generation,Wind Onshore,2015-07-16,6,346.626,PT30M
15054,Solar generation,Solar,2015-07-16,10,0.0,PT30M
15055,Wind generation,Wind Offshore,2015-07-16,10,269.52099999999996,PT30M
15056,Wind generation,Wind Onshore,2015-07-16,10,365.164,PT30M
15057,Solar generation,Solar,2015-07-16,11,0.0,PT30M
15058,Wind generation,Wind Offshore,2015-07-16,11,287.29,PT30M
15059,Wind generation,Wind Onshore,2015-07-16,11,382.005,PT30M
15060,Solar generation,Solar,2015-07-16,12,67.0,PT30M
15061,Wind generation,Wind Offshore,2015-07-16,12,287.29,PT30M
15062,Wind generation,Wind Onshore,2015-07-16,12,382.005,PT30M
15063,Solar generation,Solar,2015-07-16,17,1127.0,PT30M
15064,Wind generation,Wind Offshore,2015-07-16,17,473.564,PT30M
15065,Wind generation,Wind Onshore,2015-07-16,17,751.8510000000001,PT30M
15066,Solar generation,Solar,2015-07-16,18,1477.0,PT30M
15067,Wind generation,Wind Offshore,2015-07-16,18,473.564,PT30M
15068,Wind generation,Wind Onshore,2015-07-16,18,751.8510000000001,PT30M
15069,Solar generation,Solar,2015-07-16,30,4419.0,PT30M
15070,Wind generation,Wind Offshore,2015-07-16,30,1150.5230000000001,PT30M
15071,Wind generation,Wind Onshore,2015-07-16,30,2512.927,PT30M
15072,Solar generation,Solar,2015-07-16,31,4342.0,PT30M
15073,Wind generation,Wind Offshore,2015-07-16,31,1366.826,PT30M
15074,Wind generation,Wind Onshore,2015-07-16,31,2881.7790000000005,PT30M
15075,Solar generation,Solar,2015-07-16,32,4169.0,PT30M
15076,Wind generation,Wind Offshore,2015-07-16,32,1366.826,PT30M
15077,Wind generation,Wind Onshore,2015-07-16,32,2881.7790000000005,PT30M
15078,Solar generation,Solar,2015-07-16,33,3996.0,PT30M
15079,Wind generation,Wind Offshore,2015-07-16,33,1580.641,PT30M
15080,Wind generation,Wind Onshore,2015-07-16,33,3237.3540000000003,PT30M
15081,Solar generation,Solar,2015-07-16,34,3705.0,PT30M
15082,Wind generation,Wind Offshore,2015-07-16,34,1580.641,PT30M
15083,Wind generation,Wind Onshore,2015-07-16,34,3237.3540000000003,PT30M
15084,Solar generation,Solar,2015-07-16,35,3413.0,PT30M
15085,Wind generation,Wind Offshore,2015-07-16,35,1866.319,PT30M
15086,Wind generation,Wind Onshore,2015-07-16,35,3566.512,PT30M
15087,Solar generation,Solar,2015-07-16,41,1131.0,PT30M
15088,Wind generation,Wind Offshore,2015-07-16,41,2789.445,PT30M
15089,Wind generation,Wind Onshore,2015-07-16,41,4571.564,PT30M
15090,Solar generation,Solar,2015-07-16,42,791.0,PT30M
15091,Wind generation,Wind Offshore,2015-07-16,42,2789.445,PT30M
15092,Wind generation,Wind Onshore,2015-07-16,42,4571.564,PT30M
15093,Solar generation,Solar,2015-07-16,43,451.0,PT30M
15094,Wind generation,Wind Offshore,2015-07-16,43,3014.759,PT30M
15095,Wind generation,Wind Onshore,2015-07-16,43,4817.615,PT30M
15096,Solar generation,Solar,2015-07-16,47,0.0,PT30M
15097,Wind generation,Wind Offshore,2015-07-16,47,3196.4190000000003,PT30M
15098,Wind generation,Wind Onshore,2015-07-16,47,5118.322,PT30M
15099,Solar generation,Solar,2015-07-16,48,0.0,PT30M
15100,Wind generation,Wind Offshore,2015-07-16,48,3196.4190000000003,PT30M
15101,Wind generation,Wind Onshore,2015-07-16,48,5118.322,PT30M
15102,Solar generation,Solar,2015-07-17,2,0.0,PT30M
15103,Wind generation,Wind Offshore,2015-07-17,2,3215.211,PT30M
15104,Wind generation,Wind Onshore,2015-07-17,2,5204.227,PT30M
15105,Solar generation,Solar,2015-07-17,3,0.0,PT30M
15106,Wind generation,Wind Offshore,2015-07-17,3,3135.217,PT30M
15107,Wind generation,Wind Onshore,2015-07-17,3,5366.041,PT30M
15108,Solar generation,Solar,2015-07-17,4,0.0,PT30M
15109,Wind generation,Wind Offshore,2015-07-17,4,3135.217,PT30M
15110,Wind generation,Wind Onshore,2015-07-17,4,5366.041,PT30M
15111,Solar generation,Solar,2015-07-17,7,0.0,PT30M
15112,Wind generation,Wind Offshore,2015-07-17,7,2709.502,PT30M
15113,Wind generation,Wind Onshore,2015-07-17,7,5472.340999999999,PT30M
15114,Solar generation,Solar,2015-07-17,8,0.0,PT30M
15115,Wind generation,Wind Offshore,2015-07-17,8,2709.502,PT30M
15116,Wind generation,Wind Onshore,2015-07-17,8,5472.340999999999,PT30M
15117,Solar generation,Solar,2015-07-17,9,0.0,PT30M
15118,Wind generation,Wind Offshore,2015-07-17,9,2353.865,PT30M
15119,Wind generation,Wind Onshore,2015-07-17,9,5401.56,PT30M
15120,Solar generation,Solar,2015-07-17,12,50.0,PT30M
15121,Wind generation,Wind Offshore,2015-07-17,12,2382.9179999999997,PT30M
15122,Wind generation,Wind Onshore,2015-07-17,12,5266.928000000001,PT30M
15123,Solar generation,Solar,2015-07-17,13,99.0,PT30M
15124,Wind generation,Wind Offshore,2015-07-17,13,2385.37,PT30M
15125,Wind generation,Wind Onshore,2015-07-17,13,5089.494000000001,PT30M
15126,Solar generation,Solar,2015-07-17,14,277.0,PT30M
15127,Wind generation,Wind Offshore,2015-07-17,14,2385.37,PT30M
15128,Wind generation,Wind Onshore,2015-07-17,14,5089.494000000001,PT30M
15129,Solar generation,Solar,2015-07-17,15,454.0,PT30M
15130,Wind generation,Wind Offshore,2015-07-17,15,2226.873,PT30M
15131,Wind generation,Wind Onshore,2015-07-17,15,4890.942,PT30M
15132,Solar generation,Solar,2015-07-17,16,759.0,PT30M
15133,Wind generation,Wind Offshore,2015-07-17,16,2226.873,PT30M
15134,Wind generation,Wind Onshore,2015-07-17,16,4890.942,PT30M
15135,Solar generation,Solar,2015-07-17,17,1063.0,PT30M
15136,Wind generation,Wind Offshore,2015-07-17,17,2297.731,PT30M
15137,Wind generation,Wind Onshore,2015-07-17,17,4937.375,PT30M
15138,Solar generation,Solar,2015-07-17,18,1424.0,PT30M
15139,Wind generation,Wind Offshore,2015-07-17,18,2297.731,PT30M
15140,Wind generation,Wind Onshore,2015-07-17,18,4937.375,PT30M
15141,Solar generation,Solar,2015-07-17,19,1784.0,PT30M
15142,Wind generation,Wind Offshore,2015-07-17,19,2536.61,PT30M
15143,Wind generation,Wind Onshore,2015-07-17,19,5059.469,PT30M
15144,Solar generation,Solar,2015-07-17,20,2133.0,PT30M
15145,Wind generation,Wind Offshore,2015-07-17,20,2536.61,PT30M
15146,Wind generation,Wind Onshore,2015-07-17,20,5059.469,PT30M
15147,Solar generation,Solar,2015-07-17,21,2481.0,PT30M
15148,Wind generation,Wind Offshore,2015-07-17,21,2780.8520000000003,PT30M
15149,Wind generation,Wind Onshore,2015-07-17,21,5221.563,PT30M
